2,0,CT_abs,DS,0,0.5,55,0.000121748,1,309.414197841,309.414197841,158.229163707,1,0
2,0,CT_abs,DS,0,0.5,56,0.000732559,1,588.672557315,591.246020897,317.216045736,5,0
2,0,CT_abs,DS,0,0.5,57,0.000147545,1,399.253012137,399.253012137,304.410036593,1,0
2,0,CT_abs,DS,0,0.5,58,0.000118812,1,466.711455066,466.711455066,380.884066915,1,0
2,0,CT_abs,DS,0,0.5,59,8.2874e-05,1,368.245789056,368.245789056,246.915298561,1,0
2,0,CT_abs,DS,0,0.5,60,8.1432e-05,1,326.88556548,326.88556548,237.107836238,1,0
2,0,CT_abs,DS,0,0.5,61,8.6352e-05,1,328.611920602,328.611920602,181.202812701,1,0
2,0,CT_abs,DS,0,0.5,62,9.3755e-05,1,360.870714338,360.870714338,311.035779733,1,0
2,0,CT_abs,DS,0,0.5,63,0.003238018,1,483.881314528,494.610775243,282.273567366,16,0
2,0,CT_abs,DS,0,0.5,64,0.000100007,1,512.006164171,512.006164171,319.092425481,1,0
2,0,CT_abs,DS,0,0.5,65,7.8157e-05,1,159.861353839,159.861353839,133.40552644,1,0
2,0,CT_abs,DS,0,0.5,66,0.00114582,1,455.315439327,462.669822114,291.565364589,14,0
2,0,CT_abs,DS,0,0.5,67,8.8255e-05,1,530.149992574,530.149992574,313.202349543,1,0
2,0,CT_abs,DS,0,0.5,68,0.000106499,1,271.876435798,271.876435798,182.366940061,1,0
2,0,CT_abs,DS,0,0.5,69,0.00010112,1,297.232037103,297.232037103,184.062710848,1,0
2,0,CT_abs,DS,0,0.5,70,0.000143379,1,315.862376731,315.862376731,190.195145909,1,0
2,0,CT_abs,DS,0,0.5,71,8.55e-05,1,157.650765578,157.650765578,85.524252866,1,0
2,0,CT_abs,DS,0,0.5,72,0.000163164,1,510.435716117,515.243580953,269.510704762,2,0
2,0,CT_abs,DS,0,0.5,73,0.000100969,1,546.418071382,546.418071382,292.722558669,1,0
2,0,CT_abs,DS,0,0.5,74,8.9437e-05,1,313.009777595,313.009777595,168.200394328,1,0
2,0,CT_abs,DS,0,0.5,75,9.4636e-05,1,592.005280922,592.005280922,347.745596458,1,0
2,0,CT_abs,DS,0,0.5,76,0.000124453,1,328.388680501,328.388680501,271.561148009,1,0
2,0,CT_abs,DS,0,0.5,77,7.6112e-05,1,238.93593896,238.93593896,165.13888868,1,0
2,0,CT_abs,DS,0,0.5,78,0.000122068,1,670.627893941,670.627893941,350.430388533,1,0
2,0,CT_abs,DS,0,0.5,79,0.000118922,1,527.067995027,527.067995027,321.025873886,1,0
2,0,CT_abs,DS,0,0.5,80,6.3027e-05,1,209.374389474,209.374389474,172.908919709,1,0
2,0,CT_abs,DS,0,0.5,81,8.1592e-05,1,294.616077453,294.616077453,164.93877992,1,0
2,0,CT_abs,DS,0,0.5,82,0.000372846,1,610.79400071,611.416524148,385.271774204,3,0
2,0,CT_abs,DS,0,0.5,83,8.7472e-05,1,124.908055674,124.908055674,77.39846174,1,0
2,0,CT_abs,DS,0,0.5,84,0.000144159,1,451.334630601,451.334630601,306.814180219,1,0
