3,0.353553,1,7.3338e-05,1,645.43,645.43,307.488,1,0,
3,0.353553,2,8.2685e-05,1,739.235,739.235,319.246,1,0,
3,0.353553,3,7.4448e-05,1,382.339,382.339,289.965,1,0,
3,0.353553,4,6.3358e-05,1,530.814,530.814,205.25,1,0,
3,0.353553,5,6.2797e-05,1,474.288,474.288,360.816,1,0,
3,0.353553,6,5.6384e-05,1,432.921,432.921,185.297,1,0,
3,0.353553,7,4.371e-05,1,386.935,386.935,263.339,1,0,
3,0.353553,8,0.000143107,1,646.039,646.354,309.018,2,0,
3,0.353553,9,7.3358e-05,1,679.205,679.205,260.546,1,0,
3,0.353553,10,7.2816e-05,1,737.69,737.69,356.344,1,0,
3,0.353553,11,0.000119593,1,706.845,712.748,293.474,2,0,
3,0.353553,12,6.5833e-05,1,478.94,478.94,259.949,1,0,
3,0.353553,13,8.1892e-05,1,797.018,797.018,431.55,1,0,
3,0.353553,14,0.00053567,1,1031.37,1039.85,384.757,7,0,
3,0.353553,15,5.6987e-05,1,452.098,452.098,276.67,1,0,
3,0.353553,16,7.3838e-05,1,665.407,665.407,342.111,1,0,
3,0.353553,17,0.00015513,1,480.769,496.441,254.345,2,0,
3,0.353553,18,7.2755e-05,1,617.349,617.349,313.978,1,0,
3,0.353553,19,6.9549e-05,1,450.665,450.665,279.921,1,0,
3,0.353553,20,0.00022977,1,742.439,743.399,331.714,4,0,
3,0.353553,21,9.1211e-05,1,836.987,836.987,355.966,1,0,
3,0.353553,22,5.9361e-05,1,510.888,510.888,273.2,1,0,
3,0.353553,23,0.000149219,1,802.454,808.357,342.827,2,0,
3,0.353553,24,0.000161021,1,1003.03,1007.84,347.637,2,0,
3,0.353553,25,5.4621e-05,1,411.389,411.389,219.466,1,0,
4,0.353553,1,8.9398e-05,1,894.212,894.212,307.488,1,0,
4,0.353553,2,0.000119784,1,940.884,940.884,319.246,1,0,
4,0.353553,3,0.000119814,1,628.766,631.34,289.965,2,0,
4,0.353553,4,7.962e-05,1,623.217,623.217,205.25,1,0,
4,0.353553,5,7.9258e-05,1,792.095,792.095,360.816,1,0,
4,0.353553,6,7.6052e-05,1,661.464,661.464,228.543,1,0,
4,0.353553,7,6.2365e-05,1,666.605,666.605,279.669,1,0,
4,0.353553,8,0.000160368,1,788.015,788.329,309.018,2,0,
4,0.353553,9,8.5781e-05,1,982.477,982.477,303.272,1,0,
4,0.353553,10,0.000774357,1,916.242,921.05,356.344,12,0,
4,0.353553,11,0.000192057,1,1118.71,1124.61,411.863,2,0,
4,0.353553,12,6.8287e-05,1,540.101,540.101,259.949,1,0,
4,0.353553,13,8.3317e-05,1,824.753,824.753,431.55,1,0,
4,0.353553,14,0.000520863,1,1199.1,1207.58,384.757,7,0,
4,0.353553,15,0.000104615,1,735.695,735.695,283.597,1,0,
4,0.353553,16,0.000130183,1,919.041,919.356,342.111,2,0,
4,0.353553,17,0.000168956,1,774.179,789.85,293.409,2,0,
4,0.353553,18,0.000112972,1,863.777,863.777,313.978,1,0,
4,0.353553,19,7.478e-05,1,548.944,548.944,279.921,1,0,
4,0.353553,20,0.000262701,1,1027.03,1027.99,331.714,4,0,
4,0.353553,21,0.000105988,1,1087.35,1087.35,355.966,1,0,
4,0.353553,22,0.000143989,1,962.655,968.558,457.671,2,0,
4,0.353553,23,0.000159127,1,973.261,979.164,342.827,2,0,
4,0.353553,24,0.00016008,1,1153.32,1158.12,347.637,2,0,
4,0.353553,25,6.6515e-05,1,556.994,556.994,219.466,1,0,
5,0.353553,1,0.000101991,1,953.821,953.821,307.488,1,0,
5,0.353553,2,0.000164818,1,1184.09,1186.66,319.246,2,0,
5,0.353553,3,0.000356885,1,651.901,670.395,305.886,4,0,
5,0.353553,4,0.000152595,1,919.196,919.196,295.979,1,0,
5,0.353553,5,0.000105369,1,1105.16,1105.16,360.816,1,0,
5,0.353553,6,0.000164698,1,957.629,960.202,298.739,2,0,
5,0.353553,7,8.6944e-05,1,817.359,817.359,279.669,1,0,
5,0.353553,8,0.000290343,1,1024.72,1025.65,309.326,4,0,
5,0.353553,9,0.00103357,1,1264.42,1275.68,303.272,18,0,
5,0.353553,10,0.000762223,1,976.84,981.648,356.344,12,0,
5,0.353553,11,0.000205433,1,1348.92,1354.82,411.863,2,0,
5,0.353553,12,7.1063e-05,1,609.128,609.128,259.949,1,0,
5,0.353553,13,0.000113642,1,1124.09,1124.09,431.55,1,0,
5,0.353553,14,0.000705928,1,1440.94,1449.99,384.757,9,0,
5,0.353553,15,0.00010735,1,876.077,876.077,283.597,1,0,
5,0.353553,16,0.000681803,1,1143.63,1158.94,342.111,7,0,
5,0.353553,17,0.000394087,1,1039.96,1061.53,293.409,4,0,
5,0.353553,18,0.000193671,1,1082.54,1083.16,314.6,2,0,
5,0.353553,19,0.00012849,1,933.702,933.702,384.757,1,0,
5,0.353553,20,0.000292797,1,1288.51,1289.47,331.714,4,0,
5,0.353553,21,0.000301892,1,1323.77,1326.41,357.982,4,0,
5,0.353553,22,0.000278209,1,1153.34,1159.87,457.671,4,0,
5,0.353553,23,0.000206135,1,1238.34,1244.24,348.73,2,0,
5,0.353553,24,0.000195845,1,1196.14,1200.95,342.829,2,0,
5,0.353553,25,8.528e-05,1,865.259,865.259,308.265,1,0,
6,0.353553,1,0.00421132,1,1248.74,1271.89,308.111,66,0,
6,0.353553,2,0.000194654,1,1393.37,1395.95,319.246,2,0,
6,0.353553,3,0.00505651,1,842.356,891.976,308.46,118,0,
6,0.353553,4,0.000151943,1,1245.99,1245.99,326.793,1,0,
6,0.353553,5,0.000132929,1,1184.33,1184.33,360.816,1,0,
6,0.353553,6,0.00122788,1,1201.45,1219.44,298.739,17,0,
6,0.353553,7,9.0819e-05,1,872.714,872.714,279.669,1,0,
6,0.353553,8,0.000336959,1,1184.85,1185.79,309.326,4,0,
6,0.353553,9,0.00110969,1,1438.68,1449.94,303.272,18,0,
6,0.353553,10,0.00253166,1,1139.8,1150.51,356.344,39,0,
6,0.353553,11,0.000225942,1,1366.61,1372.51,411.863,2,0,
6,0.353553,12,8.7002e-05,1,669.948,669.948,259.949,1,0,
6,0.353553,13,0.000288319,1,1154.25,1159.51,436.809,3,0,
6,0.353553,14,0.000767052,1,1554.21,1563.26,384.757,9,0,
6,0.353553,15,0.000143868,1,1181.13,1181.13,305.058,1,0,
6,0.353553,16,0.00359683,1,1210.34,1290.07,342.111,64,0,
6,0.353553,17,0.000390399,1,1076.23,1097.8,293.409,4,0,
6,0.353553,18,0.00212978,1,1240.3,1273.8,314.6,28,0,
6,0.353553,19,0.000169947,1,1073.66,1073.66,384.757,1,0,
6,0.353553,20,0.00356748,1,1430.91,1487.89,331.714,74,0,
6,0.353553,21,0.000445732,1,1569.47,1577.2,361.049,5,0,
6,0.353553,22,0.000290434,1,1255.61,1262.13,457.671,4,0,
6,0.353553,23,0.000209861,1,1315.87,1321.77,348.73,2,0,
6,0.353553,24,0.000233726,1,1378.97,1383.77,342.829,2,0,
6,0.353553,25,0.000168434,1,1129.31,1131.88,308.265,2,0,
7,0.353553,1,0.00442731,1,1555.84,1578.99,308.111,66,0,
7,0.353553,2,0.000365482,1,1637.52,1640.09,319.246,2,0,
7,0.353553,3,0.0136907,1,931.005,980.625,305.886,291,0,
7,0.353553,4,0.000194402,1,1410.98,1411.6,326.793,2,0,
7,0.353553,5,0.000212356,1,1442.32,1444.34,360.816,2,0,
7,0.353553,6,0.00126457,1,1249.32,1267.3,298.739,17,0,
7,0.353553,7,0.000134191,1,1051.21,1051.21,279.669,1,0,
7,0.353553,8,0.0111615,1,1444.7,1468.97,309.326,179,0,
7,0.353553,9,0.00308445,1,1727.56,1741.4,303.272,45,0,
7,0.353553,10,0.00259882,1,1168.8,1179.51,356.344,39,0,
7,0.353553,11,0.0161674,1,1466.72,1560.4,411.863,200,0,
7,0.353553,12,0.000200324,1,976.544,977.167,306.596,2,0,
7,0.353553,13,0.000378358,1,1405.18,1415.25,436.809,4,0,
7,0.353553,14,0.00133219,1,1761.44,1771.11,384.757,17,0,
7,0.353553,15,0.00031559,1,1435.88,1443.28,305.058,4,0,
7,0.353553,16,0.851622,1,1463.88,1545.63,342.111,9762,0,
7,0.353553,17,0.00529021,1,1457.29,1478.87,381.063,83,0,
7,0.353553,18,0.00310132,1,1477.58,1511.38,314.889,38,0,
7,0.353553,19,0.000647349,1,1343.73,1344.49,384.757,8,0,
7,0.353553,20,0.00180298,1,1704.67,1780.67,331.714,17,0,
7,0.353553,21,0.000647701,1,1704.34,1716.87,361.049,6,0,
7,0.353553,22,0.000349091,1,1446.01,1452.54,457.671,4,0,
7,0.353553,23,0.0003366,1,1482.53,1488.75,348.73,4,0,
7,0.353553,24,0.00129191,1,1603.92,1680.92,342.829,12,0,
7,0.353553,25,0.00022465,1,1560.86,1563.43,431.55,2,0,
8,0.353553,1,0.00910257,1,1817.86,1841.63,308.111,131,0,
8,0.353553,2,0.000976203,1,1663.55,1666.13,319.246,2,0,
8,0.353553,3,0.0930004,1,1156.48,1206.23,305.886,1999,0,
8,0.353553,4,0.000423461,1,1464.44,1478.86,331.877,4,0,
8,0.353553,5,0.0229398,1,1658.6,1687.58,360.816,345,0,
