2,0,0,0,ICP,4.5,1,0.000103084,1,256.194,256.194,147.491,1,0,
2,0,0,0,ICP,4.5,3,5.2237e-05,1,319.676,319.676,203.093,1,0,
2,0,0,0,ICP,4.5,2,6.7236e-05,1,305.331,305.331,204.354,1,0,
2,0,0,0,ICP,4.5,4,7.6231e-05,1,356.498,356.498,331.664,1,0,
2,0,0,0,ICP,4.5,5,0.000134672,1,178.643,179.972,112.224,4,0,
2,0,0,0,ICP,4.5,6,0.000538596,1,288.505,326.405,326.405,7,0,
2,0,0,0,ICP,4.5,7,8.003e-05,1,269.841,269.841,173.923,1,0,
2,0,0,0,ICP,4.5,8,6.9018e-05,1,256.726,256.726,244.146,1,0,
2,0,0,0,ICP,4.5,9,8.3266e-05,1,365.555,365.555,349.015,1,0,
2,0,0,0,ICP,4.5,10,5.0274e-05,1,314.478,314.478,289.579,1,0,
2,0,0,0,ICP,4.5,11,0.000152135,1,643.18,649.083,331.313,2,0,
2,0,0,0,ICP,4.5,12,6.1534e-05,1,527.546,527.546,265.386,1,0,
2,0,0,0,ICP,4.5,13,5.1925e-05,1,375.169,375.169,335.223,1,0,
2,0,0,0,ICP,4.5,14,4.0786e-05,1,169.97,169.97,101.556,1,0,
2,0,0,0,ICP,4.5,15,0.000208829,1,397.303,430.393,353.558,4,0,
2,0,0,0,ICP,4.5,16,5.2638e-05,1,442.93,442.93,236.137,1,0,
2,0,0,0,ICP,4.5,17,5.1056e-05,1,377.497,377.497,259.199,1,0,
2,0,0,0,ICP,4.5,18,6.0384e-05,1,570.996,570.996,380.47,1,0,
2,0,0,0,ICP,4.5,19,4.7359e-05,1,432.84,432.84,224.37,1,0,
2,0,0,0,ICP,4.5,20,4.8941e-05,1,333.289,333.289,231.587,1,0,
2,0,0,0,ICP,4.5,21,5.1487e-05,1,479.721,479.721,381.719,1,0,
2,0,0,0,ICP,4.5,22,6.0554e-05,1,587.304,587.304,335.109,1,0,
2,0,0,0,ICP,4.5,23,5.7338e-05,1,411.338,411.338,292.962,1,0,
2,0,0,0,ICP,4.5,24,4.7288e-05,1,434.804,434.804,219.325,1,0,
3,0,0,0,ICP,4.5,1,0.00112496,1,481.349,512.205,256.011,32,0,
3,0,0,0,ICP,4.5,2,5.1827e-05,1,368.435,368.435,204.354,1,0,
2,0,0,0,ICP,4.5,25,0.0031843,1,307.73,369.6,294.198,63,0,
3,0,0,0,ICP,4.5,3,6.1265e-05,1,598.52,598.52,278.844,1,0,
3,0,0,0,ICP,4.5,4,0.000109674,1,726.007,726.007,369.509,1,0,
3,0,0,0,ICP,4.5,5,0.000196095,1,283.58,284.909,112.224,4,0,
3,0,0,0,ICP,4.5,6,0.00055623,1,359.112,397.012,326.405,7,0,
3,0,0,0,ICP,4.5,7,0.000357809,1,289.923,327.823,211.823,6,0,
3,0,0,0,ICP,4.5,8,5.5334e-05,1,334.581,334.581,244.146,1,0,
3,0,0,0,ICP,4.5,9,0.000152936,1,602.435,603.058,349.015,2,0,
3,0,0,0,ICP,4.5,10,7.011e-05,1,628.328,628.328,313.851,1,0,
3,0,0,0,ICP,4.5,11,0.00142995,1,905.777,920.919,331.313,24,0,
3,0,0,0,ICP,4.5,13,6.6044e-05,1,607.208,607.208,335.223,1,0,
3,0,0,0,ICP,4.5,15,0.000533226,1,717.153,789.918,359.525,7,0,
3,0,0,0,ICP,4.5,14,0.00217351,1,419.389,439.4,269.43,42,0,
3,0,0,0,ICP,4.5,16,0.000164907,1,700.307,706.21,257.376,2,0,
3,0,0,0,ICP,4.5,17,6.3178e-05,1,629.358,629.358,259.199,1,0,
3,0,0,0,ICP,4.5,19,0.000570755,1,522.42,531.017,232.521,16,0,
3,0,0,0,ICP,4.5,20,5.0123e-05,1,419.801,419.801,231.587,1,0,
3,0,0,0,ICP,4.5,21,0.000341617,1,717.682,734.423,381.719,6,0,
3,0,0,0,ICP,4.5,22,0.000282476,1,707.186,736.731,335.109,4,0,
3,0,0,0,ICP,4.5,23,0.000285182,1,464.486,475.508,292.962,8,0,
3,0,0,0,ICP,4.5,24,6.99e-05,1,597.365,597.365,219.325,1,0,
4,0,0,0,ICP,4.5,2,6.0121e-05,1,380.852,380.852,204.354,1,0,
4,0,0,0,ICP,4.5,3,0.000337581,1,886.282,897.422,289.984,3,0,
4,0,0,0,ICP,4.5,5,0.000151724,1,356.057,357.387,112.224,4,0,
4,0,0,0,ICP,4.5,4,0.0044343,1,839.282,850.334,369.509,147,0,
4,0,0,0,ICP,4.5,8,8.553e-05,1,449.769,449.769,244.146,1,0,
4,0,0,0,ICP,4.5,9,0.000194743,1,644.675,645.297,349.015,2,0,
4,0,0,0,ICP,4.5,10,0.000896494,1,926.552,949.74,321.412,12,0,
4,0,0,0,ICP,4.5,11,0.00137455,1,984.985,1000.13,331.313,24,0,
4,0,0,0,ICP,4.5,13,9.2604e-05,1,769.006,769.006,335.223,1,0,
4,0,0,0,ICP,4.5,6,0.011104,1,523.749,567.587,332.309,196,0,
4,0,0,0,ICP,4.5,1,0.0205591,1,708.022,752.095,235.491,497,0,
4,0,0,0,ICP,4.5,15,0.000785798,1,903.74,992.427,359.525,12,0,
4,0,0,0,ICP,4.5,14,0.00236563,1,656.782,676.793,269.43,42,0,
4,0,0,0,ICP,4.5,16,0.00108727,1,964.489,976.796,270.586,20,0,
4,0,0,0,ICP,4.5,17,0.000282557,1,931.16,945.475,316.117,4,0,
4,0,0,0,ICP,4.5,19,0.000594752,1,861.664,870.261,339.244,16,0,
4,0,0,0,ICP,4.5,20,7.1934e-05,1,460.969,460.969,231.587,1,0,
4,0,0,0,ICP,4.5,21,0.000280874,1,830.806,847.548,381.719,6,0,
4,0,0,0,ICP,4.5,22,0.00032715,1,936.028,965.572,335.109,4,0,
4,0,0,0,ICP,4.5,23,0.00040124,1,713.458,724.479,292.962,8,0,
4,0,0,0,ICP,4.5,24,0.000124182,1,893.643,893.643,296.278,1,0,
5,0,0,0,ICP,4.5,2,0.00010709,1,671.589,671.589,290.737,1,0,
5,0,0,0,ICP,4.5,3,0.00062625,1,1196.02,1209.4,311.98,9,0,
5,0,0,0,ICP,4.5,8,0.000209551,1,487.197,499.588,244.146,5,0,
5,0,0,0,ICP,4.5,9,0.000317894,1,910.902,911.524,349.015,3,0,
5,0,0,0,ICP,4.5,10,0.000818478,1,1200.02,1223.2,321.412,14,0,
5,0,0,0,ICP,4.5,11,0.00164702,1,1262.86,1278,331.313,24,0,
5,0,0,0,ICP,4.5,13,0.000208899,1,953.483,954.394,336.134,3,0,
5,0,0,0,ICP,4.5,16,0.000998664,1,983.695,996.002,270.586,20,0,
5,0,0,0,ICP,4.5,17,0.000280504,1,1009.39,1023.71,316.117,4,0,
5,0,0,0,ICP,4.5,14,0.0109806,1,827.691,854.818,269.43,184,0,
3,0,0,0,ICP,4.5,18,0.081494,1,807.662,840.274,380.47,1370,0,
5,0,0,0,ICP,4.5,19,0.00267729,1,1135.52,1150.84,339.244,55,0,
5,0,0,0,ICP,4.5,20,8.6351e-05,1,590.637,590.637,231.587,1,0,
5,0,0,0,ICP,4.5,4,0.0325268,1,1164.03,1179.45,373.263,819,0,
5,0,0,0,ICP,4.5,21,0.000446183,1,1023.41,1040.16,381.719,8,0,
5,0,0,0,ICP,4.5,23,0.000340826,1,796.085,807.106,292.962,8,0,
5,0,0,0,ICP,4.5,22,0.000452276,1,1145.69,1175.86,335.109,5,0,
6,0,0,0,ICP,4.5,2,0.00029451,1,899.584,902.157,290.737,3,0,
4,0,0,0,ICP,4.5,18,0.0743391,1,862.978,895.59,380.47,1370,0,
5,0,0,0,ICP,4.5,24,0.0324511,1,1029.8,1056.77,296.278,553,0,
6,0,0,0,ICP,4.5,3,0.0363766,1,1462.81,1482.72,312.032,575,0,
5,0,0,0,ICP,4.5,18,0.0955823,1,884.888,917.5,380.47,1370,0,
3,0,0,0,ICP,4.5,25,0.815905,1,538.076,604.557,232.328,11182,0,
6,0,0,0,ICP,4.5,8,0.000289942,1,876.871,889.263,389.675,5,0,
6,0,0,0,ICP,4.5,9,0.000274432,1,935.982,936.604,349.015,2,0,
6,0,0,0,ICP,4.5,10,0.00182242,1,1217.74,1245.27,321.412,29,0,
6,0,0,0,ICP,4.5,11,0.00176141,1,1347.39,1362.53,331.313,24,0,
5,0,0,0,ICP,4.5,6,2.00724,1,705.34,770.557,332.309,35649,0,
6,0,0,0,ICP,4.5,13,0.00412934,1,1199.83,1235.76,336.134,57,0,
6,0,0,0,ICP,4.5,14,0.179957,1,1069.71,1096.84,269.43,2490,0,
6,0,0,0,ICP,4.5,6,2.69424,1,1064.05,1129.27,358.714,42159,0,
6,0,0,0,ICP,4.5,17,0.00160348,1,1281.62,1307.96,316.117,23,0,
6,0,0,0,ICP,4.5,16,0.0780383,1,1325.12,1352.19,356.184,1477,0,
6,0,0,0,ICP,4.5,18,0.253608,1,1239.35,1276.77,385.278,4428,0,
6,0,0,0,ICP,4.5,20,0.000111187,1,713.621,713.621,231.587,1,0,
6,0,0,0,ICP,4.5,22,0.000500724,1,1183.65,1213.82,335.109,5,0,
6,0,0,0,ICP,4.5,19,0.0785784,1,1552.45,1574.39,422.638,1532,0,
6,0,0,0,ICP,4.5,23,0.000484034,1,851.966,862.987,292.962,8,0,
6,0,0,0,ICP,4.5,24,0.217211,1,1452.71,1492.88,428.808,3652,0,
7,0,0,0,ICP,4.5,2,7.03739,1,1231.6,1244.69,342.528,70981,0,
7,0,0,0,ICP,4.5,3,0.0371195,1,1478.16,1498.08,312.032,575,0,
5,0,0,0,ICP,4.5,15,25.4859,1,1230.13,1360.78,364.947,234172,0,
