2,1sparse,3.8852e-05,1,417.089,417.089,261.333,1,
2,2sparse,4.4353e-05,1,602.28,602.28,444.534,1,
2,4sparse,0.000113192,1,162.923,184.33,153.619,4,
2,3sparse,4.8932e-05,1,566.543,566.543,308.962,1,
2,5sparse,3.9544e-05,1,322.48,322.48,254.672,1,
2,6sparse,4.0426e-05,1,569.541,569.541,320.232,1,
2,7sparse,4.6247e-05,1,625.203,625.203,322.133,1,
2,8sparse,2.3975e-05,1,185.422,185.422,101.532,1,
2,9sparse,2.9896e-05,1,273.905,273.905,147.893,1,
2,10sparse,0.000871629,1,362.03,376.125,217.629,42,
2,11sparse,3.9604e-05,1,607.286,607.286,347.668,1,
2,12sparse,3.8803e-05,1,405.499,405.499,257.298,1,
2,13sparse,7.7495e-05,1,562.32,562.734,374.435,2,
2,14sparse,3.233e-05,1,467.028,467.028,312.706,1,
2,15sparse,2.8112e-05,1,314.929,314.929,301.022,1,
2,16sparse,2.8513e-05,1,317.851,317.851,181.555,1,
2,17sparse,3.1728e-05,1,362.736,362.736,286.86,1,
2,18sparse,3.1499e-05,1,272.161,272.161,167.225,1,
2,19sparse,4.8472e-05,1,493.969,493.969,319.21,1,
2,20sparse,3.8451e-05,1,552.574,552.574,280.194,1,
2,21sparse,4.3101e-05,1,513.006,513.006,369.093,1,
2,22sparse,4.9392e-05,1,711.54,711.54,377.825,1,
2,23sparse,3.5596e-05,1,563.145,563.145,282.132,1,
2,24sparse,3.1117e-05,1,401.002,401.002,341.764,1,
2,25sparse,4.4471e-05,1,657.134,657.134,443.615,1,
3,1sparse,3.5796e-05,1,466.21,466.21,261.333,1,
3,2sparse,0.000101901,1,858.452,859.075,444.534,2,
3,3sparse,4.8932e-05,1,774.865,774.865,308.962,1,
3,4sparse,0.0001231,1,346.795,368.202,183.872,4,
3,5sparse,0.000421238,1,608.121,609.256,286.775,12,
3,6sparse,5.5924e-05,1,705.39,705.39,320.232,1,
3,7sparse,4.6236e-05,1,746.973,746.973,322.133,1,
