2,0,0,0,0,0.5,1,6.3909e-05,1,256.194,256.194,147.491,1,0,
2,0,0,0,0,0.5,3,8.4848e-05,1,319.676,319.676,203.093,1,0,
2,0,0,0,0,0.5,2,5.4762e-05,1,305.331,305.331,204.354,1,0,
2,0,0,0,0,0.5,4,7.993e-05,1,356.498,356.498,331.664,1,0,
2,0,0,0,0,0.5,5,5.4953e-05,1,178.643,178.643,112.224,1,0,
2,0,0,0,0,0.5,7,4.4252e-05,1,269.841,269.841,173.923,1,0,
2,0,0,0,0,0.5,6,0.000455802,1,288.505,302.801,302.801,5,0,
2,0,0,0,0,0.5,8,4.3962e-05,1,256.726,256.726,244.146,1,0,
2,0,0,0,0,0.5,9,5.6857e-05,1,365.555,365.555,349.015,1,0,
2,0,0,0,0,0.5,10,4.243e-05,1,314.478,314.478,289.579,1,0,
2,0,0,0,0,0.5,11,0.000117801,1,643.18,649.083,331.313,2,0,
2,0,0,0,0,0.5,12,5.5314e-05,1,527.546,527.546,265.386,1,0,
2,0,0,0,0,0.5,13,4.7609e-05,1,375.169,375.169,335.223,1,0,
2,0,0,0,0,0.5,14,3.6588e-05,1,169.97,169.97,101.556,1,0,
2,0,0,0,0,0.5,15,0.000200243,1,397.303,430.393,353.558,4,0,
2,0,0,0,0,0.5,16,5.2969e-05,1,442.93,442.93,236.137,1,0,
2,0,0,0,0,0.5,17,5.1657e-05,1,377.497,377.497,259.199,1,0,
2,0,0,0,0,0.5,18,6.7126e-05,1,570.996,570.996,380.47,1,0,
2,0,0,0,0,0.5,19,4.3552e-05,1,432.84,432.84,224.37,1,0,
2,0,0,0,0,0.5,20,4.5586e-05,1,333.289,333.289,231.587,1,0,
2,0,0,0,0,0.5,21,5.6176e-05,1,479.721,479.721,381.719,1,0,
2,0,0,0,0,0.5,23,6.4039e-05,1,411.338,411.338,292.962,1,0,
2,0,0,0,0,0.5,22,0.000104626,1,587.304,587.304,335.109,1,0,
2,0,0,0,0,0.5,24,5.319e-05,1,434.804,434.804,219.325,1,0,
2,0,0,0,0,0.5,25,7.3267e-05,1,307.73,307.73,232.328,1,0,
3,0,0,0,0,0.5,2,6.2266e-05,1,368.435,368.435,204.354,1,0,
3,0,0,0,0,0.5,3,6.4441e-05,1,598.52,598.52,278.844,1,0,
