5,4.5,8,0,0,0,0.00239017,1,590.637,590.637,231.587,1,0,
5,4.5,8,0,0,0,31.3105,0,711.057,767.057,256.475,32618,0,
10,4.5,8,0,0,0,0.210528,1,2044.14,2082.94,317.179,2636,0,
10,4.5,8,0,0,0,0.185064,1,2044.14,2082.94,317.179,2636,0,
10,4.5,8,0,0,0,0.178419,1,2044.14,2082.94,317.179,2636,0,
10,4.5,8,0,0,0,0.171936,1,2044.14,2082.94,317.179,2636,0,
10,4.5,8,0,0,0,0.162885,1,2044.14,2082.94,317.179,2636,0,
5,4.5,4,0,0,0,1.16677,1,705.34,770.557,332.309,29720,0,
5,4.5,4,DS,0,0,30,0,1013.73,1115.64,314.403,575810,0,
5,4.5,4,DS,0,0,62.8497,0,1167.9,1297.55,396.107,122250,0,
5,4.5,4,DS,0,0,125.693,0,1167.9,1299.17,398.663,233505,0,
5,4.5,4,DS,0,0,125.629,0,1167.9,1299.19,397.901,234801,0,
5,4.5,4,DS,0,0,338.183,0,1167.9,1299.58,397.221,273815,0,
5,4.5,4,DS,0,0,30,0,1167.9,1295.25,393.963,423268,0,
8,1.5,4,DS,0,CR,30.107,0,2037.82,2117.91,373.558,4766,0,
8,1.5,4,DS,0,CR,30.0001,0,2037.82,2165.05,388.238,472321,0,
