38,0,CT_abs,0,ICP,0.500000000,1,0.000000000,0,-1.000000000,-1.000000000,-1.000000000,0,-1,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
2,0,CT_abs,0,ICP,0.500000000,2,0.000137316,1,602.279931948,602.279931948,444.533859795,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
39,0,CT_abs,0,ICP,0.500000000,1,0.000000000,0,-1.000000000,-1.000000000,-1.000000000,0,-1,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
40,0,CT_abs,0,ICP,0.500000000,1,0.000000000,0,-1.000000000,-1.000000000,-1.000000000,0,-1,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,CT_abs,0,ICP,0.500000000,2,0.000558764,1,858.452138846,859.074662285,444.533859795,2,0,4,231.472175575,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
4,0,CT_abs,0,ICP,0.500000000,2,0.000584362,1,975.751992988,976.374516427,445.156383234,2,0,4,231.472175575,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
5,0,CT_abs,0,ICP,0.500000000,2,0.000598117,1,1122.558893383,1123.181416822,445.156383234,2,0,4,231.472175575,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
6,0,CT_abs,0,ICP,0.500000000,2,0.000633696,1,1402.072575315,1402.695098754,444.533859795,2,0,6,347.208263363,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
7,0,CT_abs,0,ICP,0.500000000,2,0.000842845,1,1494.424367477,1495.046890915,444.533859795,2,0,6,347.208263363,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
8,0,CT_abs,0,ICP,0.500000000,2,0.001128689,1,1665.536884567,1666.944270962,444.533859795,3,0,14,424.966839265,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
9,0,CT_abs,0,ICP,0.500000000,2,0.002060652,1,1749.661867504,1762.461881204,455.926487099,4,0,46,712.463107450,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
10,0,CT_abs,0,ICP,0.500000000,2,0.002155919,1,1759.172066828,1771.972080527,455.926487099,4,0,46,712.463107450,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
11,0,CT_abs,0,ICP,0.500000000,2,0.020980260,1,1916.962192473,2004.490457550,455.926487099,33,0,468,3418.173577788,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
12,0,CT_abs,0,ICP,0.500000000,2,0.021974719,1,2197.824659469,2296.745551850,455.926487099,35,0,540,3598.456666199,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
13,0,CT_abs,0,ICP,0.500000000,2,0.023409100,1,2487.567935098,2591.296692315,455.926487099,37,0,604,4599.620475492,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
14,0,CT_abs,0,ICP,0.500000000,2,0.041345499,1,2573.566098402,2683.539957106,455.926487099,65,0,968,7313.326482870,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
15,0,CT_abs,0,ICP,0.500000000,2,0.043868918,1,2799.972772823,2915.394457902,455.926487099,75,0,1058,8816.391765629,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
16,0,CT_abs,0,ICP,0.500000000,2,0.044205477,1,3098.182029488,3213.603714568,455.926487099,75,0,1060,8932.127853417,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
18,0,CT_abs,0,ICP,0.500000000,1,12.622812540,1,3183.291691866,3270.013909678,331.948190047,33491,0,306486,1759347.263535455,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
17,0,CT_abs,0,ICP,0.500000000,2,0.044635912,1,3308.645423672,3424.067108751,455.926487099,75,0,1060,8932.127853417,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
18,0,CT_abs,0,ICP,0.500000000,2,0.052924788,1,3624.106018753,3740.150227272,455.926487099,78,0,1256,11589.000862079,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
19,0,CT_abs,0,ICP,0.500000000,2,0.056569961,1,3845.511870777,3961.556079295,455.926487099,81,0,1280,11868.667590860,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
20,0,CT_abs,0,ICP,0.500000000,2,1.033611795,1,4149.259741013,4379.475290307,455.926487099,1441,0,19789,247660.218984884,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
21,0,CT_abs,0,ICP,0.500000000,2,1.437608926,1,4566.920272135,4809.007522647,456.405561014,2048,0,27055,348634.192390331,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
22,0,CT_abs,0,ICP,0.500000000,2,1.763139692,1,4631.788098667,4906.577975118,456.405561014,2220,0,33297,435092.408297672,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
23,0,CT_abs,0,ICP,0.500000000,2,2.727528905,1,4759.730948904,5036.741994519,456.405561014,3701,0,48546,639447.568167815,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
19,0,CT_abs,0,ICP,0.500000000,1,15.404164764,1,3421.612852709,3510.569471775,331.948190047,40059,0,366895,2161563.826794335,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
20,0,CT_abs,0,ICP,0.500000000,1,15.529908223,1,3435.495832599,3524.452451664,331.948190047,40059,0,366895,2161563.826794335,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
25,0,CT_abs,0,ICP,0.500000000,2,12.800259603,1,5286.261792366,5573.545307490,456.405561014,14668,0,210472,2383270.419714703,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
21,0,CT_abs,0,ICP,0.500000000,1,30.000320859,0,3698.188169432,3795.538260148,331.948190047,60528,0,807546,3336047.786290521,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
22,0,CT_abs,0,ICP,0.500000000,1,30.000491368,0,3885.153770298,3985.353604480,335.053728606,59697,0,780254,3596808.441673941,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
23,0,CT_abs,0,ICP,0.500000000,1,30.000487871,0,4152.813763162,4249.695968368,327.977358731,59957,0,737329,4687714.320328944,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
24,0,CT_abs,0,ICP,0.500000000,1,30.000430865,0,4521.907104608,4619.747666803,369.093341447,57617,0,699209,4650234.682412639,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
25,0,CT_abs,0,ICP,0.500000000,1,30.000354090,0,4657.756487510,4758.843047652,369.093341447,53970,0,673471,4593556.564913488,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
26,0,CT_abs,0,ICP,0.500000000,1,30.000036707,0,4843.354637100,4944.955888470,369.093341447,54379,0,641443,5408413.342453993,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
27,0,CT_abs,0,ICP,0.500000000,1,30.000098423,0,4968.494257886,5070.680002766,369.093341447,49396,0,627818,4955621.449576347,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
28,0,CT_abs,0,ICP,0.500000000,1,30.000498120,0,5117.132346219,5214.503117227,369.093341447,48630,0,617836,4887698.153086756,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
29,0,CT_abs,0,ICP,0.500000000,1,30.000701320,0,5304.280729313,5413.790236035,369.093341447,43596,0,557088,5801286.505156968,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
2,0,CT_abs,0,ICP,0.500000000,3,0.000139360,1,566.543476265,566.543476265,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,CT_abs,0,ICP,0.500000000,3,0.000204391,1,774.865404198,774.865404198,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
4,0,CT_abs,0,ICP,0.500000000,3,0.000225220,1,831.624806602,831.624806602,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
5,0,CT_abs,0,ICP,0.500000000,3,0.000331810,1,961.631652878,961.631652878,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
6,0,CT_abs,0,ICP,0.500000000,3,0.000366485,1,977.493647866,977.493647866,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
7,0,CT_abs,0,ICP,0.500000000,3,0.000346798,1,1274.470689322,1274.470689322,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
8,0,CT_abs,0,ICP,0.500000000,3,0.000406490,1,1391.595795789,1391.595795789,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
9,0,CT_abs,0,ICP,0.500000000,3,0.000416209,1,1439.680907073,1439.680907073,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
10,0,CT_abs,0,ICP,0.500000000,3,0.000474236,1,1444.902005593,1444.902005593,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
11,0,CT_abs,0,ICP,0.500000000,3,0.000490105,1,1567.956018161,1567.956018161,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
12,0,CT_abs,0,ICP,0.500000000,3,0.000591256,1,1616.509308282,1616.509308282,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
13,0,CT_abs,0,ICP,0.500000000,3,0.000631600,1,1734.816369137,1734.816369137,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
14,0,CT_abs,0,ICP,0.500000000,3,0.000624718,1,1864.582754150,1864.582754150,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
15,0,CT_abs,0,ICP,0.500000000,3,0.000724885,1,1902.057108371,1902.057108371,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
16,0,CT_abs,0,ICP,0.500000000,3,0.000757175,1,2067.115574630,2067.115574630,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
17,0,CT_abs,0,ICP,0.500000000,3,0.001269894,1,2397.179062100,2403.082438298,330.063487470,2,0,4,228.133088105,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
18,0,CT_abs,0,ICP,0.500000000,3,0.010825216,1,2442.166258195,2512.859696064,330.063487470,39,0,218,4775.814736158,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
19,0,CT_abs,0,ICP,0.500000000,3,0.027097015,1,2878.738036001,2958.125089731,445.265393667,72,0,771,7290.444919969,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
20,0,CT_abs,0,ICP,0.500000000,3,0.545990006,1,3097.734487696,3178.495638123,445.265393667,1068,0,19396,83353.192893921,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
21,0,CT_abs,0,ICP,0.500000000,3,0.815225433,1,3407.238578395,3510.368793213,445.265393667,1310,0,22461,167053.926105772,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
23,0,CT_abs,0,ICP,0.500000000,3,0.264709347,1,3817.597149488,3946.133977541,445.265393667,321,0,6543,95474.929863991,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
24,0,CT_abs,0,ICP,0.500000000,2,30.000233785,0,4916.949661321,5202.015568531,456.405561014,27016,0,460574,3849447.821816030,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
26,0,CT_abs,0,ICP,0.500000000,2,30.000445953,0,5587.799882716,5895.709758235,456.549010538,29547,0,475069,6959192.013561003,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
27,0,CT_abs,0,ICP,0.500000000,2,30.000821875,0,5960.874405293,6283.299286862,456.837626324,27271,0,498935,6809727.500759580,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
28,0,CT_abs,0,ICP,0.500000000,2,30.001238293,0,6084.991900212,6406.806335842,457.987050751,26867,0,494446,6775233.658209221,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
29,0,CT_abs,0,ICP,0.500000000,2,30.000681010,0,6360.493143700,6694.627878252,457.028084453,21024,0,529046,7188790.060198919,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
30,0,CT_abs,0,ICP,0.500000000,2,30.000280113,0,6564.555920935,6955.405050460,455.926487099,17072,0,550480,6713815.762307418,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
31,0,CT_abs,0,ICP,0.500000000,2,30.000108291,0,6860.298922376,7242.084137461,455.926487099,13692,0,564115,6519861.814021409,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
32,0,CT_abs,0,ICP,0.500000000,2,30.001360071,0,7182.210709124,7566.659583006,461.185097835,12264,0,532661,6299512.904149673,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
33,0,CT_abs,0,ICP,0.500000000,2,30.000517756,0,7515.792769046,7894.068994573,455.926487099,11336,0,524217,6047926.086604601,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
34,0,CT_abs,0,ICP,0.500000000,2,30.002941908,0,7581.980902374,7960.362603115,455.926487099,10920,0,506755,5809718.663510018,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
35,0,CT_abs,0,ICP,0.500000000,2,30.000350573,0,7812.027822388,8305.555754824,456.549010538,10308,0,479580,6116380.810995227,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
36,0,CT_abs,0,ICP,0.500000000,2,30.002018820,0,7823.056583117,8306.074919387,455.926487099,7701,0,578730,8869672.819217935,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
37,0,CT_abs,0,ICP,0.500000000,2,30.005299393,0,8154.315137360,8645.845678903,455.926487099,6964,0,513349,8751237.087747561,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
2,0,CT_abs,0,ICP,0.500000000,4,0.001150061,1,162.922714606,184.330271114,153.618503037,4,0,51,52.043862088,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,CT_abs,0,ICP,0.500000000,4,0.001246030,1,346.794933787,368.202490295,183.872219181,4,0,51,52.043862088,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
4,0,CT_abs,0,ICP,0.500000000,4,0.001255848,1,724.447504515,745.855061023,377.652570728,4,0,51,52.043862088,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
5,0,CT_abs,0,ICP,0.500000000,4,0.001266397,1,859.395372007,880.802928516,377.652570728,4,0,51,52.043862088,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
6,0,CT_abs,0,ICP,0.500000000,4,0.041511772,1,1045.982994428,1098.294793898,377.652570728,136,0,1537,4404.180377905,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
7,0,CT_abs,0,ICP,0.500000000,4,0.046255430,1,1213.264303818,1266.972524938,377.652570728,174,0,1982,6229.927891219,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
8,0,CT_abs,0,ICP,0.500000000,4,0.046379363,1,1333.424266190,1387.132487310,377.652570728,174,0,1982,6229.927891219,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
9,0,CT_abs,0,ICP,0.500000000,4,0.056485554,1,1425.291393096,1478.999614215,377.652570728,182,0,2310,7429.363084794,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
38,0,CT_abs,0,ICP,0.500000000,2,30.000600051,0,8503.929399151,8997.407050010,455.926487099,6786,0,458033,8297100.242196538,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
10,0,CT_abs,0,ICP,0.500000000,4,0.046512721,1,1518.863449993,1572.571671113,377.652570728,151,0,1859,6725.415477530,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
11,0,CT_abs,0,ICP,0.500000000,4,0.049117923,1,1783.482082372,1841.998168327,377.652570728,156,0,1921,7064.804131599,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
12,0,CT_abs,0,ICP,0.500000000,4,0.049666617,1,1862.309875920,1920.825961875,377.652570728,156,0,1921,7064.804131599,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
39,0,CT_abs,0,ICP,0.500000000,2,30.000742285,0,8576.139783205,9061.983925132,455.926487099,6559,0,439415,7936929.833525921,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
13,0,CT_abs,0,ICP,0.500000000,4,0.050726127,1,2011.090409209,2069.606495164,377.652570728,156,0,1921,7064.804131599,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
40,0,CT_abs,0,ICP,0.500000000,2,30.001775345,0,8754.718352079,9232.445341164,455.926487099,6319,0,423330,7590396.395552068,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
14,0,CT_abs,0,ICP,0.500000000,4,0.046767106,1,2037.265243344,2110.143561914,377.652570728,157,0,1844,7151.701918787,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
22,0,CT_abs,0,ICP,0.500000000,3,30.000173741,0,3533.118787249,3642.371703969,445.887917106,63294,0,754242,4569036.578662178,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
15,0,CT_abs,0,ICP,0.500000000,4,0.982159309,1,2301.255641756,2474.347573496,377.652570728,2402,0,28939,182959.848237362,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
16,0,CT_abs,0,ICP,0.500000000,4,1.092162180,1,2345.756732844,2534.520069089,377.652570728,2731,0,33209,213378.682966699,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
24,0,CT_abs,0,ICP,0.500000000,3,30.000447673,0,4157.492159973,4354.862929060,441.019467713,32629,0,637936,5584868.029209311,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
25,0,CT_abs,0,ICP,0.500000000,3,30.000961313,0,4417.795048092,4615.010991727,440.449909234,30269,0,586198,5717981.781392979,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
26,0,CT_abs,0,ICP,0.500000000,3,30.000224757,0,4678.815629282,4872.847862986,440.449909234,30378,0,588461,5755659.546448630,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
27,0,CT_abs,0,ICP,0.500000000,3,30.000695034,0,4873.818080920,5103.433942221,440.449909234,26983,0,554662,5635762.221234781,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
28,0,CT_abs,0,ICP,0.500000000,3,30.000418509,0,5086.076414605,5320.488651511,446.469543043,30172,0,589404,6645303.465116296,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
17,0,CT_abs,0,ICP,0.500000000,4,1.908384485,1,2481.196729982,2670.303847083,377.652570728,4637,0,56258,365204.674777955,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
29,0,CT_abs,0,ICP,0.500000000,3,30.000239631,0,5347.036159597,5593.161978366,446.099503113,22437,0,579757,7059645.628345120,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
