3,0.353553385,1,0.116857777,1,432.617821368,433.087112569,162.158951776,18
3,0.353553385,2,0.02310941,1,293.89524151,293.917519433,173.431379237,5
3,0.353553385,3,0.001080678,1,217.20467327,217.20467327,114.109365593,1
3,0.353553385,4,0.002470033,1,419.594172579,419.594172579,171.258501431,1
3,0.353553385,5,0.002481425,1,459.956679347,459.956679347,179.297856041,1
3,0.353553385,6,0.002909003,1,482.963858206,482.963858206,228.344802699,1
3,0.353553385,7,0.001481257,1,269.109129434,269.109129434,134.13579796,1
3,0.353553385,8,0.001587064,1,282.703854233,282.703854233,137.030992916,1
3,0.353553385,9,0.003754923,1,532.647246272,532.647246272,252.689178428,1
3,0.353553385,10,0.001479363,1,301.607416628,301.607416628,132.945719372,1
3,0.353553385,11,0.001941897,1,352.635329813,352.635329813,156.319484892,1
3,0.353553385,12,0.003954846,1,507.828469835,507.828469835,226.009705095,1
3,0.353553385,13,0.002386637,1,318.789709088,318.789709088,229.271877291,1
3,0.353553385,14,0.013537935,1,678.679312415,678.685180152,233.993266637,2
3,0.353553385,15,0.001448885,1,279.624404709,279.624404709,129.538095442,1
3,0.353553385,16,0.002014262,1,388.971433461,388.971433461,142.211722394,1
3,0.353553385,17,0.003705801,1,502.831061581,502.831061581,259.069110145,1
3,0.353553385,18,0.055697782,1,182.770562002,182.871539999,82.952153895,32
3,0.353553385,19,0.015098438,1,311.877662396,311.900467522,117.249481426,5
3,0.353553385,20,0.309967606,1,559.511126486,560.569841465,250.435793791,54
3,0.353553385,21,0.002389552,1,368.855227433,368.855227433,185.603301522,1
3,0.353553385,22,0.001896011,1,347.563341424,347.563341424,147.567157456,1
3,0.353553385,23,0.005282076,1,660.246360783,660.246360783,256.604936907,1
3,0.353553385,24,0.00214729,1,416.385057531,416.385057531,154.510848952,1
3,0.353553385,25,0.001358718,1,306.410783221,306.410783221,129.771588073,1
4,0.353553385,1,0.113301456,1,494.83681829,495.306109491,162.158951776,18
4,0.353553385,2,0.022540277,1,402.500493239,402.522771162,173.431379237,5
4,0.353553385,3,0.001272638,1,300.98302056,300.98302056,114.109365593,1
4,0.353553385,4,0.002817593,1,502.748005742,502.748005742,171.258501431,1
4,0.353553385,5,0.003215596,1,588.769134359,588.769134359,179.297856041,1
4,0.353553385,6,0.004203069,1,666.946724076,666.946724076,228.344802699,1
4,0.353553385,7,0.098269131,1,464.284561352,464.415780041,195.306650607,18
4,0.353553385,8,0.00185842,1,289.170487592,289.170487592,137.030992916,1
4,0.353553385,9,1.562622044,1,776.496565183,777.163321345,253.355934589,64
4,0.353553385,10,0.002242568,1,404.020939874,404.020939874,132.945719372,1
4,0.353553385,11,0.002061721,1,410.573414594,410.573414594,156.319484892,1
4,0.353553385,12,0.183624723,1,611.637269042,611.687003913,226.059439965,2
4,0.353553385,13,0.004750262,1,604.630517272,604.630517272,285.840808184,1
4,0.353553385,14,0.014475725,1,741.297590011,741.303457747,233.993266637,2
