5,0.5,2,0,0,0,0.000132708,1,671.589,671.589,290.737,1,0,
5,0.5,3,0,0,0,0.000158135,1,1196.02,1196.02,309.734,1,0,
5,0.5,4,0,0,0,0.00090714,1,1164.03,1167,370.132,20,0,
5,0.5,5,0,0,0,0.00144306,1,656.308,688.07,300.251,26,0,
5,0.5,6,0,0,0,0.000835777,1,705.34,719.642,302.801,9,0,
5,0.5,8,0,0,0,7.1313e-05,1,487.197,487.197,244.146,1,0,
5,0.5,9,0,0,0,0.000194253,1,910.902,911.524,349.638,2,0,
5,0.5,10,0,0,0,0.000180417,1,1200.02,1202.59,313.851,2,0,
5,0.5,11,0,0,0,0.000201325,1,1262.86,1268.76,331.313,2,0,
5,0.5,12,0,0,0,0.000228596,1,1167.9,1170.48,384.788,2,0,
5,0.5,13,0,0,0,0.000113601,1,953.483,953.483,335.223,1,0,
5,0.5,14,0,0,0,0.000198621,1,827.691,833.024,249.419,2,0,
5,0.5,16,0,0,0,0.000341646,1,983.695,989.913,264.497,4,0,
5,0.5,17,0,0,0,0.000175527,1,1009.39,1014.2,301.802,2,0,
5,0.5,18,0,0,0,0.000164717,1,884.888,885.203,380.47,2,0,
5,0.5,7,0,0,0,0.0672601,1,622.438,643.777,266.289,1038,0,
5,0.5,19,0,0,0,0.000152815,1,1135.52,1135.96,339.244,2,0,
5,0.5,20,0,0,0,7.7455e-05,1,590.637,590.637,231.587,1,0,
5,0.5,21,0,0,0,0.000190586,1,1023.41,1028.69,381.719,2,0,
5,0.5,22,0,0,0,0.000410165,1,1145.69,1175.86,335.109,5,0,
5,0.5,23,0,0,0,0.000107791,1,796.085,796.085,292.962,1,0,
5,0.5,25,0,0,0,0.000281836,1,816.488,850.407,264.265,3,0,
6,0.5,2,0,0,0,0.000162724,1,899.584,899.584,290.737,1,0,
6,0.5,3,0,0,0,0.000283369,1,1462.81,1463.43,309.734,2,0,
6,0.5,4,0,0,0,0.00916502,1,1250.93,1262.94,370.132,244,0,
6,0.5,5,0,0,0,0.00153812,1,778.751,810.513,300.251,26,0,
5,0.5,15,0,0,0,4.88813,1,1230.13,1351.91,359.525,61188,0,
6,0.5,6,0,0,0,0.000827874,1,1064.05,1078.36,358.714,9,0,
6,0.5,8,0,0,0,0.000189043,1,876.871,876.871,389.675,1,0,
6,0.5,9,0,0,0,0.000256289,1,935.982,936.604,349.015,2,0,
6,0.5,7,0,0,0,0.0626304,1,644.348,665.687,266.289,1038,0,
6,0.5,10,0,0,0,0.000311389,1,1217.74,1224.66,313.851,3,0,
6,0.5,11,0,0,0,0.000229117,1,1347.39,1353.3,331.313,2,0,
6,0.5,12,0,0,0,0.000246491,1,1318.74,1321.94,384.788,3,0,
6,0.5,13,0,0,0,0.000434109,1,1199.83,1214.95,335.223,5,0,
6,0.5,14,0,0,0,0.000216864,1,1069.71,1075.04,249.419,2,0,
6,0.5,16,0,0,0,0.000440511,1,1325.12,1333.07,343.161,6,0,
6,0.5,17,0,0,0,0.000231752,1,1281.62,1286.42,301.802,2,0,
6,0.5,18,0,0,0,0.000336036,1,1239.35,1244.47,385.278,4,0,
6,0.5,19,0,0,0,0.000301232,1,1552.45,1553.52,417.555,4,0,
6,0.5,20,0,0,0,0.000100778,1,713.621,713.621,231.587,1,0,
6,0.5,21,0,0,0,0.000312612,1,1183.37,1189.15,382.222,3,0,
6,0.5,22,0,0,0,0.000459706,1,1183.65,1213.82,335.109,5,0,
6,0.5,23,0,0,0,0.000177599,1,851.966,851.966,292.962,1,0,
6,0.5,25,0,0,0,0.000278729,1,833.634,867.553,264.265,3,0,
5,0.5,24,0,0,0,61.5375,1,1029.8,1045.28,296.278,991721,0,
7,0.5,2,0,0,0,0.000289339,1,1231.6,1236.52,336.94,2,0,
7,0.5,3,0,0,0,0.000238916,1,1478.16,1478.79,309.734,2,0,
7,0.5,4,0,0,0,2.78969,1,1315.16,1336.37,370.132,60408,0,
7,0.5,5,0,0,0,0.00153899,1,883.077,914.838,300.251,26,0,
7,0.5,6,0,0,0,0.002897,1,1290.46,1333.15,358.714,45,0,
7,0.5,7,0,0,0,0.0626515,1,995.761,1017.72,352.035,1039,0,
7,0.5,8,0,0,0,0.00015059,1,973.557,973.557,389.675,1,0,
7,0.5,9,0,0,0,0.00040776,1,1370.5,1377.03,434.519,4,0,
5,0.5,1,0,0,0,120,0,1013.73,1078.23,334.997,1011760,0,
6,0.5,1,0,0,0,120,0,1172,1236.49,334.997,987550,0,
7,0.5,11,0,0,0,0.000323963,1,1562.13,1568.04,331.313,2,0,
7,0.5,12,0,0,0,0.000351045,1,1513.42,1516.61,384.788,3,0,
7,0.5,13,0,0,0,0.000501285,1,1381.35,1396.47,335.223,5,0,
7,0.5,14,0,0,0,0.000388865,1,1406.1,1412.86,336.388,4,0,
7,0.5,16,0,0,0,0.000501916,1,1470.83,1478.78,343.161,6,0,
6,0.5,15,0,0,0,120,0,1443.72,1567.58,374.355,1393384,0,
7,0.5,17,0,0,0,0.000269933,1,1349.82,1354.62,301.802,2,0,
7,0.5,18,0,0,0,0.000350002,1,1239.35,1244.47,385.278,4,0,
7,0.5,19,0,0,0,0.000414993,1,1724.78,1725.85,416.932,4,0,
7,0.5,20,0,0,0,0.000420724,1,940.211,962.135,242.611,6,0,
7,0.5,21,0,0,0,0.000342329,1,1381.08,1386.86,382.222,3,0,
7,0.5,22,0,0,0,0.00061159,1,1338.05,1368.83,335.731,7,0,
7,0.5,23,0,0,0,0.000201004,1,982.997,982.997,292.962,1,0,
7,0.5,25,0,0,0,0.000409855,1,1083.54,1118.08,264.265,6,0,
6,0.5,24,0,0,0,120,0,1452.71,1474.03,428.808,1874984,0,
7,0.5,1,0,0,0,120,0,1428.37,1492.86,334.997,956479,0,
8,0.5,3,0,0,0,0.000334343,1,1669.23,1669.85,309.734,2,0,
