0,4.5,5,0.000646006,1350,450,0
1,4.5,5,0.000100708,900,360,0
2,4.5,5,0.000100498,1050,540,0
4,4.5,5,0.000107711,1110,330,0
3,4.5,5,0.00189722,1140,420,10
5,4.5,5,0.000116238,810,270,0
6,4.5,5,0.00115009,870,270,7
8,4.5,5,0.000226883,1380,390,0
9,4.5,5,9.8644e-05,990,330,0
10,4.5,5,8.8695e-05,690,240,0
7,4.5,5,0.0059655,1152.73,420,17
11,4.5,5,0.000752383,1530,510,3
13,4.5,5,9.7592e-05,930,300,0
14,4.5,5,0.000440573,1230,330,0
16,4.5,5,0.000649272,1350,390,2
17,4.5,5,0.000355873,1650,540,3
18,4.5,5,8.6332e-05,720,240,0
19,4.5,5,0.000170879,930,240,0
21,4.5,5,0.00011304,1200,420,0
20,4.5,5,0.000909146,1260,390,3
22,4.5,5,0.000242293,1470,570,0
25,4.5,5,9.0729e-05,600,210,0
23,4.5,5,0.00509336,998.184,240,5
26,4.5,5,0.00044973,960,270,4
27,4.5,5,0.000319666,1110,510,0
28,4.5,5,0.00125102,1830,600,3
29,4.5,5,0.000322422,690,300,3
30,4.5,5,0.000163615,840,240,0
32,4.5,5,0.000603657,1800,540,3
33,4.5,5,0.000134411,1320,570,0
34,4.5,5,8.7342e-05,900,330,0
35,4.5,5,0.000758487,1020,450,6
31,4.5,5,0.0100247,1602.73,480,15
36,4.5,5,0.000394545,720,390,3
37,4.5,5,8.3495e-05,780,360,0
38,4.5,5,0.000227134,1020,300,2
39,4.5,5,0.000131896,1290,390,0
40,4.5,5,0.000358247,1080,360,3
41,4.5,5,0.00110401,990,540,4
43,4.5,5,0.000265846,1140,420,0
42,4.5,5,0.00241048,1032.73,312.728,6
45,4.5,5,0.000305279,960,390,0
46,4.5,5,0.000770018,1230,510,4
48,4.5,5,0.000799983,1140,420,4
49,4.5,5,0.000278178,1260,420,0
50,4.5,5,0.000366163,1350,390,0
52,4.5,5,0.000796385,1200,390,3
53,4.5,5,0.00525932,900,270,0
55,4.5,5,0.000172461,900,240,0
54,4.5,5,0.00174527,1530,630,4
