5,0.5,2,DS,0,CR,6.6625e-05,1,671.589,671.589,290.737,1,0,
5,0.5,3,DS,0,CR,0.000103459,1,1196.02,1196.02,309.734,1,0,
5,0.5,4,DS,0,CR,0.000424708,1,1164.03,1167,370.132,10,0,
5,0.5,5,DS,0,CR,0.000424708,1,656.308,688.07,300.251,8,0,
5,0.5,6,DS,0,CR,0.000595708,1,705.34,719.642,302.801,9,0,
5,0.5,7,DS,0,CR,0.00231767,1,622.438,643.777,266.289,50,0,
5,0.5,8,DS,0,CR,5.1417e-05,1,487.197,487.197,244.146,1,0,
5,0.5,9,DS,0,CR,0.000145625,1,910.902,911.524,349.638,2,0,
5,0.5,10,DS,0,CR,0.000315041,1,1200.02,1202.59,313.851,2,0,
5,0.5,12,DS,0,CR,0.000139583,1,1167.9,1170.48,384.788,2,0,
5,0.5,11,DS,0,CR,0.00026,1,1262.86,1268.76,331.313,2,0,
5,0.5,1,DS,0,CR,0.0427147,1,1013.73,1093.74,332.997,724,0,
5,0.5,13,DS,0,CR,0.000119709,1,953.483,953.483,335.223,1,0,
5,0.5,14,DS,0,CR,0.000189666,1,827.691,833.024,249.419,2,0,
5,0.5,16,DS,0,CR,0.000359542,1,983.695,989.913,264.497,4,0,
5,0.5,17,DS,0,CR,0.000138709,1,1009.39,1014.2,301.802,2,0,
5,0.5,15,DS,0,CR,0.00430367,1,1230.13,1351.91,359.525,64,0,
5,0.5,18,DS,0,CR,0.000132792,1,884.888,885.203,380.47,2,0,
5,0.5,19,DS,0,CR,0.000134958,1,1135.52,1135.96,339.244,2,0,
5,0.5,20,DS,0,CR,6.7459e-05,1,590.637,590.637,231.587,1,0,
5,0.5,21,DS,0,CR,0.000137208,1,1023.41,1028.69,381.719,2,0,
5,0.5,22,DS,0,CR,0.000388625,1,1145.69,1175.86,335.109,5,0,
5,0.5,23,DS,0,CR,9.225e-05,1,796.085,796.085,292.962,1,0,
5,0.5,25,DS,0,CR,0.0002075,1,816.488,850.407,264.265,3,0,
5,0.5,24,DS,0,CR,0.0425675,1,1029.8,1056.77,296.278,807,0,
5,4.5,2,DS,0,CR,5.25e-05,1,671.589,671.589,290.737,1,0,
5,4.5,3,DS,0,CR,0.000349792,1,1196.02,1209.4,311.98,9,0,
5,4.5,6,DS,0,CR,0.0186434,1,705.34,770.557,332.309,459,0,
5,4.5,7,DS,0,CR,0.086302,1,622.438,695.09,266.289,1797,0,
5,4.5,9,DS,0,CR,0.0001665,1,910.902,911.524,349.015,3,0,
5,4.5,10,DS,0,CR,0.00054175,1,1200.02,1223.2,321.412,13,0,
5,4.5,11,DS,0,CR,0.000978833,1,1262.86,1278,331.313,21,0,
5,4.5,13,DS,0,CR,0.000148584,1,953.483,954.394,336.134,3,0,
5,4.5,14,DS,0,CR,0.000926708,1,827.691,854.818,269.43,29,0,
5,4.5,15,DS,0,CR,0.0102842,1,1230.13,1360.78,364.947,178,0,
5,4.5,16,DS,0,CR,0.000460084,1,983.695,996.002,270.586,14,0,
5,4.5,17,DS,0,CR,0.000190959,1,1009.39,1023.71,316.117,4,0,
5,4.5,19,DS,0,CR,0.000934916,1,1135.52,1150.84,339.244,33,0,
5,4.5,20,DS,0,CR,5.4375e-05,1,590.637,590.637,231.587,1,0,
5,4.5,21,DS,0,CR,0.000193417,1,1023.41,1040.16,381.719,5,0,
5,4.5,22,DS,0,CR,0.0002565,1,1145.69,1175.86,335.109,5,0,
5,4.5,24,DS,0,CR,0.00229812,1,1029.8,1056.77,296.278,32,0,
5,4.5,1,DS,0,CR,120,0,1013.73,1131.56,317.002,500131,0,
5,4.5,5,DS,0,CR,120,0,656.308,702.018,306.006,416050,0,
5,4.5,12,DS,0,CR,120.016,0,1167.9,1300.9,396.393,368916,0,
