5,0.5,1,0,1,0,0.000355073,1,852.629,852.629,383.742,0,
5,0.5,2,0,1,0,0.00460627,1,937.558,940.34,278.143,3,
5,0.5,3,0,1,0,0.000370111,1,855.054,855.054,298.471,0,
5,0.5,4,0,1,0,0.000571947,1,1314.5,1315.12,296.45,0,
5,0.5,5,0,1,0,0.000773413,1,391.604,406.523,190.714,4,
5,0.5,6,0,1,0,0.000219089,1,340.532,340.532,232.844,0,
5,0.5,7,0,1,0,0.000635687,1,327.707,340.665,179.619,2,
5,0.5,8,0,1,0,0.00404426,1,1452.47,1469.2,446.746,3,
5,0.5,9,0,1,0,0.00236545,1,1016.19,1026.06,326.685,1,
6,0.5,1,0,1,0,0.000288469,1,895.13,895.13,383.742,0,
6,0.5,2,0,1,0,0.00112799,1,1213.28,1216.06,278.143,3,
6,0.5,3,0,1,0,0.000674639,1,1146.84,1147.46,299.094,0,
6,0.5,4,0,1,0,0.00066416,1,1345.9,1346.53,296.45,0,
6,0.5,5,0,1,0,0.000754348,1,391.604,406.523,190.714,4,
6,0.5,6,0,1,0,0.000134159,1,340.532,340.532,232.844,0,
6,0.5,7,0,1,0,0.00108057,1,596.044,616.398,275.733,5,
6,0.5,9,0,1,0,0.00484141,1,1317.85,1332.53,326.685,1,
6,0.5,8,0,1,0,0.0871554,1,1549.01,1572.43,453.441,13,
7,0.5,1,0,1,0,0.000365763,1,979.235,979.235,383.742,0,
7,0.5,2,0,1,0,0.00133186,1,1472.09,1474.88,278.143,3,
7,0.5,3,0,1,0,0.000695989,1,1400.95,1401.57,298.471,0,
7,0.5,4,0,1,0,0.0023732,1,1522.07,1527.95,296.45,2,
7,0.5,5,0,1,0,0.00063212,1,391.604,406.523,190.714,4,
7,0.5,6,0,1,0,0.000140162,1,340.532,340.532,232.844,0,
7,0.5,7,0,1,0,0.000916792,1,634.89,655.244,275.733,5,
7,0.5,9,0,1,0,0.0100208,1,1632.04,1646.71,327.307,5,
7,0.5,8,0,1,0,0.0911448,1,1549.01,1572.43,453.441,13,
8,0.5,1,0,1,0,0.000444901,1,1279.69,1279.69,383.742,0,
8,0.5,2,0,1,0,0.00139504,1,1709.49,1712.27,278.143,3,
8,0.5,3,0,1,0,0.00222057,1,1514.67,1549.75,299.094,3,
8,0.5,5,0,1,0,0.00064793,1,391.604,406.523,190.714,4,
8,0.5,4,0,1,0,0.00311372,1,1533.57,1557.52,305.487,4,
8,0.5,6,0,1,0,0.000101359,1,340.532,340.532,232.844,0,
8,0.5,7,0,1,0,0.00169637,1,852.456,875.383,275.733,5,
8,0.5,9,0,1,0,0.00979927,1,1716.93,1731.61,327.307,5,
8,0.5,8,0,1,0,0.0892379,1,1549.01,1572.43,453.441,13,
9,0.5,1,0,1,0,0.000569743,1,1573.4,1573.4,383.742,0,
9,0.5,4,0,1,0,0.0142137,1,1699.31,1729.16,305.487,4,
9,0.5,5,0,1,0,0.000666345,1,391.604,406.523,190.714,4,
9,0.5,6,0,1,0,9.7432e-05,1,340.532,340.532,232.844,0,
9,0.5,7,0,1,0,0.00202823,1,897.674,920.601,275.733,5,
9,0.5,8,0,1,0,0.097652,1,1549.01,1572.43,453.441,13,
10,0.5,1,0,1,0,0.000689636,1,1684.46,1684.46,383.742,0,
10,0.5,4,0,1,0,0.0539894,1,2055.65,2085.51,356.344,28,
10,0.5,5,0,1,0,0.000796257,1,391.604,406.523,190.714,4,
10,0.5,6,0,1,0,0.000110155,1,340.532,340.532,232.844,0,
10,0.5,8,0,1,0,0.0907964,1,1549.01,1572.43,453.441,13,
11,0.5,5,0,1,0,0.000697843,1,391.604,406.523,190.714,4,
11,0.5,6,0,1,0,0.000131785,1,340.532,340.532,232.844,0,
11,0.5,4,0,1,0,0.045372,1,2357.09,2387.45,356.847,28,
9,0.5,2,0,1,0,30.0005,0,1870.94,1881.57,278.143,45,
11,0.5,8,0,1,0,0.0985327,1,1549.01,1572.43,453.441,13,
9,0.5,3,0,1,0,30.0002,0,1942.5,1971.48,428.458,412,
9,0.5,9,0,1,0,30.0005,0,1972.25,1985.3,323.582,685,
10,0.5,2,0,1,0,30.0004,0,1934.23,1947.03,278.143,52,
10,0.5,3,0,1,0,30.0005,0,1997.2,2027.08,428.458,411,
10,0.5,7,0,1,0,30.0003,0,1101.72,1113.84,277.018,66,
10,0.5,9,0,1,0,30.0004,0,1987.56,2000.59,325.289,676,
12,0.5,5,0,1,0,0.000878761,1,391.604,406.523,190.714,4,
12,0.5,6,0,1,0,8.6141e-05,1,340.532,340.532,232.844,0,
12,0.5,4,0,1,0,0.0484653,1,2460.8,2491.16,356.847,28,
12,0.5,8,0,1,0,0.0906908,1,1549.01,1572.43,453.441,13,
11,0.5,1,0,1,0,30.0009,0,1793.13,1936.57,447.494,534,
11,0.5,2,0,1,0,30.0006,0,2220.34,2258.22,311.191,58,
11,0.5,3,0,1,0,30.0004,0,1998.42,2027.39,428.458,406,
11,0.5,7,0,1,0,30.0006,0,1210.6,1222.71,276.896,66,
11,0.5,9,0,1,0,30.0004,0,2302.2,2310.7,319.764,45,
13,0.5,5,0,1,0,0.000619927,1,391.604,406.523,190.714,4,
13,0.5,6,0,1,0,0.000112691,1,340.532,340.532,232.844,0,
13,0.5,8,0,1,0,0.092864,1,1549.01,1572.43,453.441,13,
12,0.5,1,0,1,0,30.036,0,1930.03,2073.46,447.49,411,
12,0.5,2,0,1,0,30.0117,0,2343.72,2384.42,311.191,65,
12,0.5,3,0,1,0,30.0002,0,2056.65,2086.53,428.458,424,
