0,34.1364
119.517,97.9929,127.37,101.439,8.57585,
127.37,101.439,134.447,105.013,7.92827,
134.447,105.013,143.002,110.675,10.259,
143.002,110.675,151.637,116.769,10.5688,
151.637,116.769,158.676,123.496,9.73653,
12,129.185
181.678,91.1184,177.571,84.3168,7.94539,
177.571,84.3168,171.306,74.716,11.4641,
171.306,74.716,169.574,70.7229,4.35255,
169.574,70.7229,167.69,66.3645,4.74817,
167.69,66.3645,165.26,62.5892,4.48974,
165.26,62.5892,165.051,59.7286,2.86822,
165.051,59.7286,162.445,56.7594,3.95062,
162.445,56.7594,160.742,55.4617,2.14108,
160.742,55.4617,156.592,52.4964,5.10054,
156.592,52.4964,155.665,51.7135,1.21337,
155.665,51.7135,153.88,50.5619,2.12424,
153.88,50.5619,148.552,48.6453,5.66224,
148.552,48.6453,145.315,48.9037,3.2473,
145.315,48.9037,145.005,48.3887,0.601103,
145.005,48.3887,138.837,47.1204,6.29705,
138.837,47.1204,130.679,49.5666,8.51686,
130.679,49.5666,124.56,52.2391,6.67716,
124.56,52.2391,120.134,52.5336,4.43579,
120.134,52.5336,105.734,54.0302,14.4776,
105.734,54.0302,101.137,56.2378,5.0996,
101.137,56.2378,99.3309,56.4134,1.81462,
99.3309,56.4134,96.9886,56.9218,2.39684,
96.9886,56.9218,93.0155,58.5201,4.28253,
93.0155,58.5201,88.9925,59.3699,4.11177,
88.9925,59.3699,87.8248,59.6362,1.19768,
87.8248,59.6362,79.7587,61.2772,8.23133,
79.7587,61.2772,78.0688,61.6823,1.73778,
13,157.006
18.0609,138.538,17.644,141.962,3.44929,
17.644,141.962,20.9639,142.461,3.35719,
20.9639,142.461,27.3734,144.055,6.60474,
27.3734,144.055,37.0976,146.349,9.99112,
37.0976,146.349,42.752,148.045,5.90327,
42.752,148.045,51.4194,150.413,8.98506,
51.4194,150.413,57.7361,152.043,6.52362,
57.7361,152.043,66.0415,154.212,8.58395,
66.0415,154.212,74.3004,154.872,8.28523,
74.3004,154.872,91.477,157.526,17.3804,
91.477,157.526,103.573,161.172,12.6335,
103.573,161.172,120.856,164.604,17.6205,
120.856,164.604,125.593,166.097,4.96671,
125.593,166.097,135.347,167.688,9.8829,
135.347,167.688,138.064,168.618,2.87176,
138.064,168.618,147.187,171.084,9.45041,
147.187,171.084,150.194,172.021,3.14961,
150.194,172.021,157.727,172.963,7.59167,
157.727,172.963,163.532,173.787,5.86319,
163.532,173.787,167.352,174.629,3.9117,
14,204.517
216.403,130.183,217.542,124.932,5.37311,
217.542,124.932,217.306,113.597,11.3375,
217.306,113.597,217.046,103.609,9.99138,
217.046,103.609,214.634,97.6635,6.41613,
214.634,97.6635,213.081,92.3784,5.50855,
213.081,92.3784,210.54,90.3483,3.25238,
210.54,90.3483,205.909,89.0221,4.81715,
205.909,89.0221,199.662,86.5143,6.73157,
199.662,86.5143,192.611,86.3967,7.05198,
192.611,86.3967,188.304,89.181,5.1286,
188.304,89.181,183.279,96.7789,9.10927,
183.279,96.7789,176.94,106.523,11.6246,
176.94,106.523,171.429,115.992,10.956,
171.429,115.992,165.143,127.161,12.8164,
165.143,127.161,159.319,137.099,11.5188,
159.319,137.099,153.266,142.938,8.41028,
153.266,142.938,146.814,148.201,8.32631,
146.814,148.201,137.099,149.45,9.79496,
137.099,149.45,134.516,150.122,2.66898,
134.516,150.122,130.779,151.526,3.99204,
130.779,151.526,127.201,152.11,3.62535,
127.201,152.11,124.713,152.04,2.48898,
124.713,152.04,117.105,153.398,7.72825,
117.105,153.398,113.829,154.037,3.33774,
113.829,154.037,109.579,152.769,4.43512,
109.579,152.769,106.643,151.448,3.21949,
106.643,151.448,102.908,149.268,4.32465,
102.908,149.268,100.839,148.3,2.28425,
100.839,148.3,93.5827,145.851,7.65843,
93.5827,145.851,87.2983,143.636,6.66333,
87.2983,143.636,83.6068,142.301,3.92548,
15,124.077
233.917,121.706,230.486,116.798,5.98834,
230.486,116.798,223.296,107.286,11.9237,
223.296,107.286,218.097,101.249,7.96712,
218.097,101.249,216.039,97.6596,4.13753,
216.039,97.6596,213.757,93.5076,4.73779,
213.757,93.5076,213.405,92.8863,0.714085,
213.405,92.8863,213.081,92.3784,0.602444,
213.081,92.3784,210.54,90.3483,3.25238,
210.54,90.3483,205.909,89.0221,4.81715,
205.909,89.0221,199.662,86.5143,6.73157,
199.662,86.5143,192.611,86.3967,7.05198,
192.611,86.3967,188.304,89.181,5.1286,
188.304,89.181,185.284,96.2816,7.71615,
185.284,96.2816,182.143,102.155,6.66053,
182.143,102.155,180.913,105.396,3.46655,
180.913,105.396,179.949,106.436,1.41806,
179.949,106.436,180.101,110.428,3.99489,
180.101,110.428,182.48,116.285,6.32172,
182.48,116.285,182.979,120.706,4.44907,
182.979,120.706,184.414,126.148,5.62802,
184.414,126.148,185.941,134.908,8.89209,
185.941,134.908,185.894,137.982,3.07436,
185.894,137.982,187.491,142.029,4.3507,
187.491,142.029,188.646,146.947,5.05181,
16,108.272
163.674,45.0632,162.546,49.1408,4.23075,
162.546,49.1408,163.697,55.1688,6.1369,
163.697,55.1688,163.729,56.6499,1.48145,
163.729,56.6499,165.051,59.7286,3.35053,
165.051,59.7286,165.235,65.1126,5.38714,
165.235,65.1126,165.069,71.2288,6.11845,
165.069,71.2288,166.062,84.7979,13.6054,
166.062,84.7979,166.307,90.1403,5.34801,
166.307,90.1403,166.579,101.772,11.6349,
166.579,101.772,166.566,115.564,13.792,
166.566,115.564,166.565,124.581,9.017,
166.565,124.581,167.405,136.09,11.5396,
167.405,136.09,167.355,146.363,10.2731,
167.355,146.363,167.121,152.715,6.35631,
17,95.1671
216.464,83.2936,211.85,83.912,4.65526,
211.85,83.912,202.526,85.4214,9.44538,
202.526,85.4214,197.129,85.8107,5.41102,
197.129,85.8107,192.611,86.3967,4.55584,
192.611,86.3967,188.304,89.181,5.1286,
188.304,89.181,183.279,96.7789,9.10927,
183.279,96.7789,176.94,106.523,11.6246,
176.94,106.523,171.429,115.992,10.956,
171.429,115.992,165.143,127.161,12.8164,
165.143,127.161,159.319,137.099,11.5188,
159.319,137.099,155.445,139.362,4.48654,
155.445,139.362,152.553,141.444,3.56348,
152.553,141.444,150.782,142.121,1.89599,
18,245.015
14.9485,160.459,19.6469,160.125,4.71026,
19.6469,160.125,29.4129,158.944,9.83715,
29.4129,158.944,36.7382,158.406,7.34503,
36.7382,158.406,42.2375,158.203,5.50305,
42.2375,158.203,48.6268,158.136,6.38965,
48.6268,158.136,54.8101,157.179,6.25692,
54.8101,157.179,63.8436,156.679,9.04733,
63.8436,156.679,70.4456,156.597,6.60251,
70.4456,156.597,75.4571,155.899,5.05988,
75.4571,155.899,82.8821,155.644,7.42938,
82.8821,155.644,90.8314,155.571,7.94964,
90.8314,155.571,97.5901,155.208,6.76844,
97.5901,155.208,101.53,154.928,3.94984,
101.53,154.928,107.323,154.454,5.81236,
107.323,154.454,113.011,153.654,5.74398,
113.011,153.654,114.458,153.48,1.45742,
114.458,153.48,117.105,153.398,2.64827,
117.105,153.398,124.713,152.04,7.72825,
124.713,152.04,127.201,152.11,2.48898,
127.201,152.11,130.779,151.526,3.62535,
130.779,151.526,134.516,150.122,3.99204,
134.516,150.122,137.099,149.45,2.66898,
137.099,149.45,146.814,148.201,9.79496,
146.814,148.201,153.266,142.938,8.32631,
153.266,142.938,159.319,137.099,8.41028,
159.319,137.099,165.143,127.161,11.5188,
165.143,127.161,171.429,115.992,12.8164,
171.429,115.992,176.94,106.523,10.956,
176.94,106.523,183.279,96.7789,11.6246,
183.279,96.7789,188.304,89.181,9.10927,
188.304,89.181,192.611,86.3967,5.1286,
192.611,86.3967,197.129,85.8107,4.55584,
197.129,85.8107,202.526,85.4214,5.41102,
202.526,85.4214,211.527,84.9389,9.01392,
211.527,84.9389,217.907,85.0135,6.38044,
217.907,85.0135,223.113,84.3922,5.24294,
223.113,84.3922,226.783,84.9391,3.71053,
19,92.9595
197.505,59.0596,188.013,65.7212,11.5963,
188.013,65.7212,178,75.351,13.8922,
178,75.351,169.287,81.9813,10.9488,
169.287,81.9813,154.773,91.8316,17.5409,
154.773,91.8316,144.129,93.7345,10.8128,
144.129,93.7345,136.934,91.8685,7.43303,
136.934,91.8685,134.778,90.9245,2.35361,
134.778,90.9245,131.792,89.7988,3.19114,
131.792,89.7988,128.066,87.6992,4.27684,
128.066,87.6992,122.769,86.2812,5.48351,
122.769,86.2812,121.323,85.2148,1.7967,
121.323,85.2148,118.499,82.9284,3.63354,
20,168.36
89.666,146.241,94.7439,148.89,5.72733,
94.7439,148.89,101.63,149.814,6.94782,
101.63,149.814,106.492,151.597,5.17862,
106.492,151.597,109.579,152.769,3.30199,
109.579,152.769,113.829,154.037,4.43512,
113.829,154.037,117.105,153.398,3.33774,
117.105,153.398,124.713,152.04,7.72825,
124.713,152.04,127.201,152.11,2.48898,
127.201,152.11,130.779,151.526,3.62535,
130.779,151.526,134.516,150.122,3.99204,
134.516,150.122,137.099,149.45,2.66898,
137.099,149.45,146.814,148.201,9.79496,
146.814,148.201,153.266,142.938,8.32631,
153.266,142.938,159.319,137.099,8.41028,
159.319,137.099,166.195,125.626,13.3757,
166.195,125.626,174.256,113.922,14.2114,
174.256,113.922,182.143,102.155,14.1657,
182.143,102.155,185.284,96.2816,6.66053,
185.284,96.2816,191.821,86.1119,12.0895,
191.821,86.1119,196.234,86.5851,4.4383,
196.234,86.5851,199.662,86.5143,3.42873,
199.662,86.5143,205.909,89.0221,6.73157,
205.909,89.0221,210.54,90.3483,4.81715,
210.54,90.3483,213.081,92.3784,3.25238,
213.081,92.3784,213.031,96.0056,3.62754,
213.031,96.0056,213.013,101.603,5.59743,
21,123.304
160.225,49.2574,162.728,55.799,7.00411,
162.728,55.799,162.987,55.8816,0.271852,
162.987,55.8816,165.051,59.7286,4.36572,
165.051,59.7286,165.235,65.1126,5.38714,
165.235,65.1126,165.069,71.2288,6.11845,
165.069,71.2288,165.358,74.0723,2.85815,
165.358,74.0723,165.557,77.9626,3.89539,
165.557,77.9626,162.834,82.5217,5.31038,
162.834,82.5217,160.297,85.5565,3.95555,
160.297,85.5565,157.401,88.639,4.22949,
157.401,88.639,156.203,90.7081,2.39089,
156.203,90.7081,154.773,91.8316,1.81856,
154.773,91.8316,140.11,94.2075,14.8542,
140.11,94.2075,129.376,95.7482,10.844,
129.376,95.7482,122.586,97.1101,6.92523,
122.586,97.1101,113.026,99.0326,9.75139,
113.026,99.0326,105.105,100.31,8.02334,
105.105,100.31,97.1867,101.887,8.07381,
97.1867,101.887,83.2192,104.76,14.2599,
83.2192,104.76,80.2606,104.978,2.96662,
22,163.141
136.699,157.031,144.138,150.174,10.1172,
144.138,150.174,159.319,137.099,20.0354,
159.319,137.099,159.47,135.396,1.70968,
159.47,135.396,158.617,131.496,3.99219,
158.617,131.496,157.64,127.922,3.70513,
157.64,127.922,155.454,122.11,6.2095,
155.454,122.11,154.782,120.799,1.4732,
154.782,120.799,150.035,116.355,6.50255,
150.035,116.355,148.106,114.109,2.96067,
148.106,114.109,143.002,110.675,6.15168,
143.002,110.675,138.186,108.642,5.22752,
138.186,108.642,134.426,107.27,4.0025,
134.426,107.27,128.551,104.623,6.44377,
128.551,104.623,123.026,101.663,6.26795,
123.026,101.663,115.869,97.8247,8.12128,
115.869,97.8247,108.16,94.4976,8.39633,
108.16,94.4976,101.359,91.6199,7.38477,
101.359,91.6199,97.1191,89.2491,4.85772,
97.1191,89.2491,83.6299,82.3883,15.1337,
83.6299,82.3883,82.37,81.7467,1.41386,
82.37,81.7467,77.2359,78.5921,6.02582,
77.2359,78.5921,73.1182,76.142,4.7915,
73.1182,76.142,71.552,72.4474,4.01286,
71.552,72.4474,71.9087,71.073,1.41993,
71.9087,71.073,72.1062,66.6518,4.42561,
72.1062,66.6518,73.5894,63.8124,3.20345,
73.5894,63.8124,75.6775,61.372,3.21181,
75.6775,61.372,76.7832,60.4469,1.44166,
76.7832,60.4469,79.6626,61.7108,3.14458,
79.6626,61.7108,80.4067,62.8461,1.35742,
23,85.7002
250.951,194.402,245.473,193.385,5.5716,
245.473,193.385,239.018,191.386,6.75744,
239.018,191.386,223.307,185.967,16.6193,
223.307,185.967,212.88,183.635,10.6846,
212.88,183.635,204.144,182.391,8.82413,
204.144,182.391,197.976,181.12,6.29759,
197.976,181.12,191.829,179.576,6.33794,
191.829,179.576,191.041,179.057,0.94356,
191.041,179.057,187.771,178.772,3.2824,
187.771,178.772,184.959,178.909,2.81534,
184.959,178.909,178.827,180.08,6.24281,
178.827,180.08,170.244,182.825,9.01127,
170.244,182.825,169.968,182.858,0.277966,
169.968,182.858,168.316,184.045,2.03423,
24,204.611
85.6599,142.585,87.2983,143.636,1.94652,
87.2983,143.636,93.5827,145.851,6.66333,
93.5827,145.851,100.839,148.3,7.65843,
100.839,148.3,102.908,149.268,2.28425,
102.908,149.268,106.643,151.448,4.32465,
106.643,151.448,109.579,152.769,3.21949,
109.579,152.769,113.829,154.037,4.43512,
113.829,154.037,117.105,153.398,3.33774,
117.105,153.398,124.713,152.04,7.72825,
124.713,152.04,127.201,152.11,2.48898,
127.201,152.11,130.779,151.526,3.62535,
130.779,151.526,134.516,150.122,3.99204,
134.516,150.122,137.099,149.45,2.66898,
137.099,149.45,146.814,148.201,9.79496,
146.814,148.201,153.266,142.938,8.32631,
153.266,142.938,159.319,137.099,8.41028,
159.319,137.099,159.812,135.383,1.78541,
159.812,135.383,161.703,126.105,9.46875,
161.703,126.105,162.459,122.787,3.40304,
162.459,122.787,163.859,114.271,8.63031,
163.859,114.271,164.28,111.592,2.71188,
164.28,111.592,167.442,104.985,7.32466,
167.442,104.985,169.458,98.691,6.60899,
169.458,98.691,172.084,88.2058,10.809,
172.084,88.2058,172.43,86.9343,1.31774,
172.43,86.9343,173.868,82.5288,4.63425,
173.868,82.5288,175.204,78.8607,3.90383,
175.204,78.8607,176.555,74.752,4.32511,
176.555,74.752,178.407,68.7134,6.31622,
178.407,68.7134,179.383,62.0359,6.74845,
179.383,62.0359,181.208,55.5724,6.71621,
181.208,55.5724,180.104,48.818,6.84403,
180.104,48.818,179.957,46.569,2.2538,
179.957,46.569,177.807,44.4713,3.00381,
177.807,44.4713,174.988,37.7104,7.32506,
174.988,37.7104,170.471,25.7005,12.8313,
170.471,25.7005,169.202,19.076,6.74495,
