[25, 0.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[26, 0.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[5, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[6, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[7, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[8, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[9, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[10, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[11, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[12, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[13, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[14, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[15, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[16, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[17, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[18, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[19, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[20, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[21, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[22, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[23, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[24, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[25, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[26, 0.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[5, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[6, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[7, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[8, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[9, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[10, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[11, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[12, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[13, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[14, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[15, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[16, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[17, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[18, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[19, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[20, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[21, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[22, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[23, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[24, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[25, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[26, 1.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
[5, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[6, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[7, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[8, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[9, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[10, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[11, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[12, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[13, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[14, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[15, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[16, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[17, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[18, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[19, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[20, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[21, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[22, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[23, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[24, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[25, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[26, 1.5, 1, 'DS', 0, 0, 0, 0, -1, -1, -1, 0, -1]
[5, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[6, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[7, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[8, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[9, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[10, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[11, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[12, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[13, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[14, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[15, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[16, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[17, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[18, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[19, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[20, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[21, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[22, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[23, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[24, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[25, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[26, 1.5, 1, 0, 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[5, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[6, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[7, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[8, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[9, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[10, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[11, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[12, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[13, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[14, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[15, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[16, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[17, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[18, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[19, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[20, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[21, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[22, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[23, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[24, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[25, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[26, 1.5, 1, 'DS', 0, 'CR', 0, 0, -1, -1, -1, 0, -1]
[5, 2.5, 1, 0, 0, 0, 0, 0, -1, -1, -1, 0, -1]
