2,0,0,0,0,0.500000000,1,0.000231322,1,206.068909797,206.068909797,141.492860850,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,0,0,0.500000000,1,0.000206737,1,250.799234700,250.799234700,141.492860850,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
4,0,0,0,0,0.500000000,1,0.000471191,1,472.321199278,472.321199278,221.521964579,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
5,0,0,0,0,0.500000000,1,0.031532979,1,697.100644330,697.726466753,225.405267474,50,0,236,2156.886628485,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
6,0,0,0,0,0.500000000,1,0.031702976,1,934.682476211,935.308298634,237.581831881,50,0,236,2156.886628485,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
7,0,0,0,0,0.500000000,1,0.031160582,1,1015.058676049,1015.684498472,237.581831881,50,0,236,2156.886628485,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
8,0,0,0,0,0.500000000,1,0.031709138,1,1073.987537458,1074.613359881,237.581831881,50,0,236,2156.886628485,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
9,0,0,0,0,0.500000000,1,0.031617228,1,1235.664520054,1236.290342477,237.581831881,50,0,236,2156.886628485,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
10,0,0,0,0,0.500000000,1,0.524306612,1,1407.011156532,1410.136691055,237.581831881,837,0,4420,23984.348748744,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
11,0,0,0,0,0.500000000,1,0.521623424,1,1537.747206461,1540.872740984,237.581831881,837,0,4420,23984.348748744,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
12,0,0,0,0,0.500000000,1,0.530765361,1,1827.582699815,1830.708234338,289.835493354,837,0,4420,23984.348748744,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
13,0,0,0,0,0.500000000,1,0.537340107,1,2004.312298592,2007.437833115,289.835493354,837,0,4420,23984.348748744,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
14,0,0,0,0,0.500000000,1,1.408395543,1,2212.663581905,2217.616882596,289.835493354,2074,0,10976,65598.296702687,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
16,0,0,0,0,0.500000000,1,1.415611027,1,2417.775694033,2422.728994724,289.835493354,2074,0,10976,65598.296702687,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
15,0,0,0,0,0.500000000,1,1.435414801,1,2269.636973702,2274.590274394,289.835493354,2074,0,10976,65598.296702687,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
17,0,0,0,0,0.500000000,1,1.459840088,1,2474.494437191,2479.447737883,289.835493354,2074,0,10976,65598.296702687,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
18,0,0,0,0,0.500000000,1,1.462010918,1,2528.657147874,2533.610448565,289.835493354,2074,0,10976,65598.296702687,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
19,0,0,0,0,0.500000000,1,3.314700872,1,2732.520058583,2738.620983146,289.835493354,4329,0,23172,138672.586382271,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
