2,0,CT_abs,0,ICP,0.500000000,1,0.001320166,1,231.986170937,231.986170937,151.820629780,1,0,
2,0,CT_abs,0,ICP,0.500000000,2,0.000331138,1,59.888002149,59.888002149,34.387234536,1,0,
2,0,CT_abs,0,ICP,0.500000000,3,0.002508765,1,333.025198806,333.025198806,251.023969451,1,0,
2,0,CT_abs,0,ICP,0.500000000,4,0.002959518,1,403.378516143,403.378516143,230.095410317,1,0,
2,0,CT_abs,0,ICP,0.500000000,7,0.002240744,1,325.451271574,325.451271574,164.542946672,1,0,
2,0,CT_abs,0,ICP,0.500000000,5,0.002102978,1,289.932604047,289.932604047,177.277044151,1,0,
2,0,CT_abs,0,ICP,0.500000000,6,0.003783296,1,434.262675257,434.262675257,236.612954750,1,0,
2,0,CT_abs,0,ICP,0.500000000,10,0.003889895,1,467.978167134,467.978167134,282.531457264,1,0,
2,0,CT_abs,0,ICP,0.500000000,8,0.001568560,1,231.639661902,231.639661902,159.270251038,1,0,
2,0,CT_abs,0,ICP,0.500000000,9,0.002857126,1,381.149090570,381.149090570,270.464870996,1,0,
2,0,CT_abs,0,ICP,0.500000000,11,0.001580682,1,282.934579259,282.934579259,153.996150696,1,0,
2,0,CT_abs,0,ICP,0.500000000,12,0.001100826,1,216.207613311,216.207613311,114.715135565,1,0,
2,0,CT_abs,0,ICP,0.500000000,13,0.001239305,1,224.372818467,224.372818467,179.578094677,1,0,
2,0,CT_abs,0,ICP,0.500000000,14,0.001239084,1,236.831886408,236.831886408,205.913326524,1,0,
2,0,CT_abs,0,ICP,0.500000000,16,0.002436772,1,381.489734206,381.489734206,212.728429853,1,0,
2,0,CT_abs,0,ICP,0.500000000,15,0.002839474,1,394.096264421,394.096264421,211.490335462,1,0,
2,0,CT_abs,0,ICP,0.500000000,19,0.002598423,1,302.369065739,302.369065739,212.756396216,1,0,
2,0,CT_abs,0,ICP,0.500000000,17,0.002556084,1,243.114397121,243.114397121,223.156414002,1,0,
2,0,CT_abs,0,ICP,0.500000000,18,0.001529287,1,209.045892088,209.045892088,167.213123056,1,0,
2,0,CT_abs,0,ICP,0.500000000,20,0.001015337,1,134.313988094,134.313988094,119.068553294,1,0,
2,0,CT_abs,0,ICP,0.500000000,23,0.001661463,1,245.754822116,245.754822116,156.545795475,1,0,
2,0,CT_abs,0,ICP,0.500000000,24,0.000679549,1,159.658645846,159.658645846,86.686077041,1,0,
2,0,CT_abs,0,ICP,0.500000000,25,0.002316597,1,324.407504967,324.407504967,200.171082882,1,0,
2,0,CT_abs,0,ICP,0.500000000,22,0.001943160,1,308.010909943,308.010909943,157.954623850,1,0,
2,0,CT_abs,0,ICP,0.500000000,21,0.002903173,1,412.640688531,412.640688531,242.235469275,1,0,
