3,0,0,DS,ICP,0.353553385,1,0.000155661,1,466.210450896,466.210450896,261.332925771,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,2,0.000533677,1,858.452138846,859.074662285,445.156383234,2,0,6,232.703878821,1,82.463171363,0,0.000000000,0,0.000000000,32,4202.724395266,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,3,0.000156352,1,774.865404198,774.865404198,308.961501374,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,4,0.000432628,1,346.794933787,368.202490295,183.872219181,4,0,12,8.485283682,3,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,5,0.000906855,1,608.120879022,609.255665507,286.775446206,8,0,34,255.669270791,6,117.440959480,0,0.000000000,0,0.000000000,63,7106.668149828,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,6,0.000143538,1,705.390269149,705.390269149,320.231590502,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,7,0.000178244,1,746.973223604,746.973223604,322.132913908,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,8,0.000109284,1,493.764563073,493.764563073,308.342097883,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,9,0.000134330,1,656.843850968,656.843850968,382.938891831,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,11,0.000311622,1,660.106876434,687.077628662,374.638451630,2,0,6,15.213833979,1,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,10,0.008750238,1,523.268744300,539.854301873,217.628618640,94,0,488,5079.055721356,53,403.896440016,0,0.000000000,0,0.000000000,598,56828.240372685,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,12,0.000303788,1,671.727861068,672.350384507,266.228820933,2,0,6,327.676656249,1,5.769994923,0,0.000000000,0,0.000000000,42,3982.891654998,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,13,0.000576577,1,640.702745109,645.449784136,375.057157522,3,0,12,403.130351308,2,94.263549548,0,0.000000000,0,0.000000000,67,6853.380278803,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,14,0.000192250,1,702.941356844,702.941356844,312.705911411,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,15,0.000101368,1,487.377610347,487.377610347,301.021655784,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,16,0.000107190,1,421.195116999,421.195116999,181.555446215,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,17,0.000165981,1,714.577509212,714.577509212,351.841944884,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,18,0.000110728,1,556.651945332,556.651945332,284.490635622,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,19,0.000168515,1,758.835983197,758.835983197,319.210000093,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,20,0.000621872,1,927.008622868,927.631146307,374.434634083,3,0,10,142.108084304,2,64.182939646,0,0.000000000,0,0.000000000,46,5760.813410141,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,21,0.000119454,1,553.157704421,553.157704421,369.093341447,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,22,0.000262961,1,1080.184648087,1080.184648087,377.824810070,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,23,0.000250928,1,608.131831655,635.102583882,309.103114482,2,0,4,2.828427338,1,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,0,DS,ICP,0.353553385,24,0.000153376,1,569.372719136,569.372719136,341.764251939,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
