2,0,0,0,0,0.500000000,1,0.000155459,1,402.557175079,402.557175079,307.488340491,1,0,
2,0,0,0,0,0.500000000,2,0.000177151,1,579.916368951,579.916368951,319.246249715,1,0,
2,0,0,0,0,0.500000000,3,0.000098184,1,336.219825029,336.219825029,289.965366432,1,0,
2,0,0,0,0,0.500000000,4,0.000133830,1,389.642943342,389.642943342,205.250001847,1,0,
2,0,0,0,0,0.500000000,5,0.000153166,1,398.470775559,398.470775559,360.815717374,1,0,
2,0,0,0,0,0.500000000,6,0.000101871,1,279.474646552,279.474646552,185.297181877,1,0,
2,0,0,0,0,0.500000000,7,0.000061474,1,123.596405537,123.596405537,99.030898999,1,0,
2,0,0,0,0,0.500000000,8,0.000119433,1,337.335952132,337.335952132,182.068071930,1,0,
2,0,0,0,0,0.500000000,9,0.000124021,1,418.658881537,418.658881537,259.098596851,1,0,
2,0,0,0,0,0.500000000,10,0.000205784,1,697.608446406,697.608446406,356.343852642,1,0,
2,0,0,0,0,0.500000000,11,0.000139591,1,413.370838157,413.370838157,256.673302579,1,0,
2,0,0,0,0,0.500000000,12,0.000122859,1,324.265459998,324.265459998,259.948999783,1,0,
2,0,0,0,0,0.500000000,13,0.000154789,1,583.732738737,583.732738737,431.550147901,1,0,
2,0,0,0,0,0.500000000,14,0.000360072,1,728.030871506,733.934247704,390.660873425,2,0,
2,0,0,0,0,0.500000000,15,0.000101862,1,175.428404601,175.428404601,153.073450278,1,0,
2,0,0,0,0,0.500000000,16,0.000138147,1,576.911536587,576.911536587,342.111000022,1,0,
2,0,0,0,0,0.500000000,17,0.000106219,1,440.831327983,440.831327983,238.674012329,1,0,
2,0,0,0,0,0.500000000,18,0.000188582,1,597.891517178,597.891517178,313.977965764,1,0,
2,0,0,0,0,0.500000000,19,0.000148678,1,351.643943707,351.643943707,279.921425316,1,0,
2,0,0,0,0,0.500000000,20,0.000145332,1,410.724067690,410.724067690,240.358826846,1,0,
2,0,0,0,0,0.500000000,21,0.000186538,1,707.986016448,707.986016448,355.966045515,1,0,
2,0,0,0,0,0.500000000,22,0.000122980,1,487.162526280,487.162526280,273.200167173,1,0,
2,0,0,0,0,0.500000000,23,0.000143428,1,513.842856754,513.842856754,342.826628068,1,0,
2,0,0,0,0,0.500000000,24,0.000177572,1,667.790023161,667.790023161,342.828657874,1,0,
2,0,0,0,0,0.500000000,25,0.000111929,1,355.968518158,355.968518158,219.465625206,1,0,
2,0,0,0,0,0.500000000,26,0.000099386,1,360.799743930,360.799743930,289.965366432,1,0,
