2,0,CT,0,0,0.500000000,1,0.000204912,1,206.068909797,206.068909797,141.492860850,1,0,
2,0,CT,0,0,0.500000000,2,0.000312923,1,353.000233168,353.000233168,244.428872010,1,0,
2,0,CT,0,0,0.500000000,3,0.000461543,1,539.374942848,539.374942848,282.935574089,1,0,
2,0,CT,0,0,0.500000000,4,0.000244808,1,281.598350693,281.598350693,162.051020922,1,0,
2,0,CT,0,0,0.500000000,6,0.000262440,1,450.952920610,450.952920610,228.273466247,1,0,
2,0,CT,0,0,0.500000000,5,0.000316040,1,285.744271285,285.744271285,245.339092380,1,0,
2,0,CT,0,0,0.500000000,7,0.000322584,1,417.260834810,417.260834810,298.214917766,1,0,
2,0,CT,0,0,0.500000000,8,0.000201486,1,255.638640512,255.638640512,195.049854380,1,0,
2,0,CT,0,0,0.500000000,9,0.000209291,1,292.213267198,292.213267198,152.468952818,1,0,
2,0,CT,0,0,0.500000000,10,0.000225582,1,262.690922003,262.690922003,135.439096262,1,0,
2,0,CT,0,0,0.500000000,11,0.000265616,1,315.746410991,315.746410991,189.168639105,1,0,
2,0,CT,0,0,0.500000000,12,0.000200764,1,220.306060108,220.306060108,140.322806489,1,0,
2,0,CT,0,0,0.500000000,13,0.000458927,1,431.957100585,432.023022950,243.153507174,2,0,
2,0,CT,0,0,0.500000000,15,0.000307104,1,384.561651701,384.561651701,201.872894148,1,0,
2,0,CT,0,0,0.500000000,14,0.000255086,1,285.784710108,285.784710108,235.162874280,1,0,
2,0,CT,0,0,0.500000000,16,0.000493041,1,379.220386171,379.220386171,229.333136953,1,0,
2,0,CT,0,0,0.500000000,17,0.000118641,1,120.799878593,120.799878593,104.634232843,1,0,
2,0,CT,0,0,0.500000000,18,0.000244596,1,298.977923429,298.977923429,263.400004853,1,0,
2,0,CT,0,0,0.500000000,19,0.000234979,1,304.802216796,304.802216796,244.058413715,1,0,
2,0,CT,0,0,0.500000000,20,0.000370782,1,390.842684747,390.842684747,225.768449992,1,0,
2,0,CT,0,0,0.500000000,21,0.000306652,1,329.932065186,329.932065186,205.893265976,1,0,
2,0,CT,0,0,0.500000000,22,0.000192780,1,264.068236942,264.068236942,136.638793486,1,0,
2,0,CT,0,0,0.500000000,23,0.000314477,1,461.676971333,461.676971333,280.378546345,1,0,
2,0,CT,0,0,0.500000000,24,0.000824400,1,363.070255110,363.704762965,239.915008764,3,0,
2,0,CT,0,0,0.500000000,25,0.000272469,1,356.807237582,356.807237582,197.608493565,1,0,
2,0,CT,0,0,0.500000000,26,0.000103352,1,73.252424043,73.252424043,46.849101288,1,0,
