2,0,CT,DS,0,0.5,1,0.000107361,1,206.069,206.069,141.493,1,0,
2,0,CT,DS,0,0.5,3,0.000257221,1,539.375,539.375,282.936,1,0,
2,0,CT,DS,0,0.5,2,0.000451251,1,353,353,244.429,1,0,
2,0,CT,DS,0,0.5,4,0.000151483,1,281.598,281.598,162.051,1,0,
2,0,CT,DS,0,0.5,5,0.000157663,1,285.744,285.744,245.339,1,0,
2,0,CT,DS,0,0.5,6,0.000223286,1,450.953,450.953,228.273,1,0,
2,0,CT,DS,0,0.5,7,0.0002036,1,417.261,417.261,298.215,1,0,
2,0,CT,DS,0,0.5,8,0.000136745,1,255.639,255.639,195.05,1,0,
2,0,CT,DS,0,0.5,9,0.000163114,1,292.213,292.213,152.469,1,0,
2,0,CT,DS,0,0.5,10,0.000184774,1,262.691,262.691,135.439,1,0,
2,0,CT,DS,0,0.5,11,0.000169416,1,315.746,315.746,189.169,1,0,
2,0,CT,DS,0,0.5,12,0.000115665,1,220.306,220.306,140.323,1,0,
2,0,CT,DS,0,0.5,14,0.000215002,1,285.785,285.785,235.163,1,0,
2,0,CT,DS,0,0.5,13,0.000340856,1,431.957,432.023,243.154,2,0,
2,0,CT,DS,0,0.5,15,0.000177732,1,384.562,384.562,201.873,1,0,
2,0,CT,DS,0,0.5,16,0.000188973,1,379.22,379.22,229.333,1,0,
2,0,CT,DS,0,0.5,17,8.6662e-05,1,120.8,120.8,104.634,1,0,
2,0,CT,DS,0,0.5,19,0.000157032,1,304.802,304.802,244.058,1,0,
2,0,CT,DS,0,0.5,18,0.000188072,1,298.978,298.978,263.4,1,0,
2,0,CT,DS,0,0.5,20,0.000212057,1,390.843,390.843,225.768,1,0,
2,0,CT,DS,0,0.5,21,0.000186518,1,329.932,329.932,205.893,1,0,
2,0,CT,DS,0,0.5,22,0.000127268,1,264.068,264.068,136.639,1,0,
2,0,CT,DS,0,0.5,23,0.000222716,1,461.677,461.677,280.379,1,0,
2,0,CT,DS,0,0.5,25,0.000169226,1,356.807,356.807,197.608,1,0,
2,0,CT,DS,0,0.5,24,0.000652478,1,363.07,363.705,239.915,3,0,
2,0,CT,DS,0,0.5,26,5.921e-05,1,73.2524,73.2524,46.8491,1,0,
2,0,CT,DS,0,0.5,27,0.000246219,1,414.587,414.587,267.597,1,0,
2,0,CT,DS,0,0.5,28,0.000185596,1,387.637,387.637,258.601,1,0,
2,0,CT,DS,0,0.5,30,9.5378e-05,1,157.234,157.234,130.5,1,0,
2,0,CT,DS,0,0.5,29,6.0893e-05,1,105.041,105.041,80.3051,1,0,
2,0,CT,DS,0,0.5,31,0.000184354,1,263.914,263.914,242.379,1,0,
2,0,CT,DS,0,0.5,33,7.515e-05,1,111.006,111.006,60.2953,1,0,
2,0,CT,DS,0,0.5,34,6.2455e-05,1,99.1188,99.1188,64.274,1,0,
2,0,CT,DS,0,0.5,32,0.00736402,1,512.527,514.811,270.148,26,0,
2,0,CT,DS,0,0.5,35,0.000408313,1,309.797,310.91,186.377,2,0,
2,0,CT,DS,0,0.5,37,0.000129592,1,179.633,179.633,121.145,1,0,
2,0,CT,DS,0,0.5,36,0.000127528,1,259.722,259.722,216.163,1,0,
2,0,CT,DS,0,0.5,39,0.000227184,1,470.316,470.316,250.837,1,0,
2,0,CT,DS,0,0.5,38,0.000237874,1,492.308,492.308,268.679,1,0,
2,0,CT,DS,0,0.5,40,8.8226e-05,1,170.879,170.879,95.0138,1,0,
2,0,CT,DS,0,0.5,41,0.000119994,1,185.791,185.791,124.989,1,0,
2,0,CT,DS,0,0.5,42,0.000127308,1,210.302,210.302,138.959,1,0,
2,0,CT,DS,0,0.5,43,9.0839e-05,1,130.684,130.684,72.3437,1,0,
2,0,CT,DS,0,0.5,45,0.000108742,1,178.114,178.114,147.961,1,0,
2,0,CT,DS,0,0.5,44,0.000195956,1,362.259,362.259,196.218,1,0,
2,0,CT,DS,0,0.5,46,0.000161211,1,237.07,237.07,119.455,1,0,
2,0,CT,DS,0,0.5,47,0.000192118,1,367.467,367.467,204.95,1,0,
2,0,CT,DS,0,0.5,48,0.000125224,1,173.394,173.394,115.215,1,0,
2,0,CT,DS,0,0.5,49,0.000144781,1,246.499,246.499,151.211,1,0,
2,0,CT,DS,0,0.5,51,0.000147084,1,277.671,277.671,207.891,1,0,
2,0,CT,DS,0,0.5,50,0.00215043,1,389.444,389.918,218.029,14,0,
2,0,CT,DS,0,0.5,52,0.000243254,1,462.511,462.511,278.639,1,0,
2,0,CT,DS,0,0.5,53,0.000131706,1,218.82,218.82,130.201,1,0,
2,0,CT,DS,0,0.5,54,0.000231733,1,473.706,473.706,294.431,1,0,
2,0,CT,DS,0,0.5,55,0.00018155,1,353.609,353.609,254.274,1,0,
2,0,CT,DS,0,0.5,56,0.000126636,1,237.419,237.419,141.005,1,0,
2,0,CT,DS,0,0.5,57,0.000184826,1,389.941,389.941,206.724,1,0,
2,0,CT,DS,0,0.5,58,8.6012e-05,1,96.5518,96.5518,53.1319,1,0,
2,0,CT,DS,0,0.5,60,0.000184524,1,354.403,354.403,189.832,1,0,
2,0,CT,DS,0,0.5,59,0.000219469,1,398.8,398.8,272.852,1,0,
2,0,CT,DS,0,0.5,61,0.000224549,1,368.521,368.521,351.963,1,0,
2,0,CT,DS,0,0.5,62,0.000206487,1,375.078,375.078,204.224,1,0,
2,0,CT,DS,0,0.5,63,0.000201345,1,412.805,412.805,221.183,1,0,
2,0,CT,DS,0,0.5,64,0.00141175,1,280.264,280.625,216.465,3,0,
2,0,CT,DS,0,0.5,65,0.000116126,1,192.092,192.092,100.387,1,0,
2,0,CT,DS,0,0.5,66,0.000119774,1,210.885,210.885,190.767,1,0,
2,0,CT,DS,0,0.5,67,0.000223779,1,425.291,425.291,240.602,1,0,
2,0,CT,DS,0,0.5,68,0.000151653,1,251.672,251.672,177.297,1,0,
2,0,CT,DS,0,0.5,69,0.000111229,1,211.044,211.044,145.922,1,0,
2,0,CT,DS,0,0.5,71,5.8971e-05,1,72.9826,72.9826,43.2468,1,0,
2,0,CT,DS,0,0.5,70,0.000335626,1,554.785,554.785,306.234,1,0,
2,0,CT,DS,0,0.5,72,0.000117088,1,240.534,240.534,159.877,1,0,
2,0,CT,DS,0,0.5,73,0.00010182,1,153.972,153.972,88.2438,1,0,
2,0,CT,DS,0,0.5,74,0.000129863,1,256.177,256.177,180.555,1,0,
2,0,CT,DS,0,0.5,75,7.7606e-05,1,134.075,134.075,72.2667,1,0,
2,0,CT,DS,0,0.5,76,0.000146083,1,279.38,279.38,170.32,1,0,
2,0,CT,DS,0,0.5,77,0.000209461,1,404.949,404.949,231.127,1,0,
2,0,CT,DS,0,0.5,78,0.000191006,1,425.112,425.112,242.265,1,0,
2,0,CT,DS,0,0.5,79,0.000141525,1,190.829,190.829,96.7372,1,0,
2,0,CT,DS,0,0.5,80,0.000191948,1,389.156,389.156,198.14,1,0,
2,0,CT,DS,0,0.5,81,0.000222855,1,428.318,428.318,262.122,1,0,
2,0,CT,DS,0,0.5,83,0.000191197,1,398.951,398.951,210.461,1,0,
2,0,CT,DS,0,0.5,84,0.000119654,1,214.833,214.833,142.713,1,0,
2,0,CT,DS,0,0.5,82,0.00427209,1,375.884,376.159,201.067,24,0,
2,0,CT,DS,0,0.5,85,0.000184664,1,348.708,348.708,202.894,1,0,
2,0,CT,DS,0,0.5,86,0.000108202,1,201.922,201.922,103.448,1,0,
2,0,CT,DS,0,0.5,87,0.000202088,1,330.48,330.48,205.801,1,0,
2,0,CT,DS,0,0.5,88,0.000138189,1,227.58,227.58,167.978,1,0,
2,0,CT,DS,0,0.5,89,0.000124583,1,206.116,206.116,128.584,1,0,
2,0,CT,DS,0,0.5,91,0.000146133,1,243.164,243.164,138.884,1,0,
2,0,CT,DS,0,0.5,90,0.000445361,1,392.802,393.437,241.511,2,0,
2,0,CT,DS,0,0.5,92,0.000108231,1,182.37,182.37,114.579,1,0,
2,0,CT,DS,0,0.5,93,0.000150009,1,293.963,293.963,215.166,1,0,
2,0,CT,DS,0,0.5,94,0.000196878,1,360.158,360.158,226.412,1,0,
2,0,CT,DS,0,0.5,95,0.000141044,1,234.922,234.922,171.188,1,0,
2,0,CT,DS,0,0.5,96,0.000221384,1,455.032,455.032,246.206,1,0,
2,0,CT,DS,0,0.5,97,8.6391e-05,1,106.076,106.076,80.5224,1,0,
2,0,CT,DS,0,0.5,98,0.000185907,1,361.3,361.3,302.8,1,0,
2,0,CT,DS,0,0.5,99,0.000232434,1,452.003,452.003,267.623,1,0,
2,0,CT,DS,0,0.5,100,0.000171051,1,363.149,363.149,237.561,1,0,
3,0,CT,DS,0,0.5,1,0.000139691,1,250.799,250.799,141.493,1,0,
3,0,CT,DS,0,0.5,2,0.000191459,1,371.011,371.011,244.429,1,0,
3,0,CT,DS,0,0.5,3,0.000302123,1,657.812,657.812,282.936,1,0,
3,0,CT,DS,0,0.5,4,0.000223638,1,395.747,395.747,162.051,1,0,
3,0,CT,DS,0,0.5,5,0.000201347,1,419.2,419.2,245.339,1,0,
3,0,CT,DS,0,0.5,6,0.000287407,1,627.178,627.178,228.273,1,0,
3,0,CT,DS,0,0.5,7,0.000294461,1,474.708,474.708,298.215,1,0,
3,0,CT,DS,0,0.5,8,0.00019245,1,359.036,359.036,195.05,1,0,
3,0,CT,DS,0,0.5,9,0.000201728,1,466.19,466.19,173.977,1,0,
3,0,CT,DS,0,0.5,10,0.000223587,1,425.407,425.407,162.716,1,0,
3,0,CT,DS,0,0.5,11,0.000291765,1,593.492,593.492,277.746,1,0,
3,0,CT,DS,0,0.5,12,0.00020398,1,378.858,378.858,158.552,1,0,
3,0,CT,DS,0,0.5,13,0.000367267,1,490.532,490.598,243.154,2,0,
3,0,CT,DS,0,0.5,14,0.0002189,1,385.566,385.566,235.163,1,0,
3,0,CT,DS,0,0.5,15,0.000280023,1,592.737,592.737,208.176,1,0,
3,0,CT,DS,0,0.5,16,0.000310038,1,604.012,604.012,229.333,1,0,
3,0,CT,DS,0,0.5,17,9.5237e-05,1,155.776,155.776,104.634,1,0,
3,0,CT,DS,0,0.5,18,0.00160862,1,601.945,602.235,303.257,6,0,
3,0,CT,DS,0,0.5,20,0.000263361,1,590.699,590.699,225.768,1,0,
3,0,CT,DS,0,0.5,19,0.00020882,1,360.67,360.67,244.058,1,0,
3,0,CT,DS,0,0.5,21,0.000530361,1,489.756,489.797,205.893,3,0,
3,0,CT,DS,0,0.5,22,0.000248614,1,503.263,503.263,239.194,1,0,
3,0,CT,DS,0,0.5,23,0.000265055,1,558.997,558.997,280.379,1,0,
3,0,CT,DS,0,0.5,24,0.000629706,1,506.076,506.711,239.915,3,0,
3,0,CT,DS,0,0.5,25,0.000216074,1,471.845,471.845,197.608,1,0,
3,0,CT,DS,0,0.5,26,7.7264e-05,1,146.883,146.883,73.6311,1,0,
3,0,CT,DS,0,0.5,27,0.000245277,1,514.459,514.459,267.597,1,0,
3,0,CT,DS,0,0.5,28,0.000257891,1,542.724,542.724,258.601,1,0,
3,0,CT,DS,0,0.5,29,0.000160992,1,331.353,331.353,226.312,1,0,
3,0,CT,DS,0,0.5,30,0.00148875,1,272.758,275.051,130.5,12,0,
3,0,CT,DS,0,0.5,31,0.000297106,1,576.248,576.248,312.334,1,0,
3,0,CT,DS,0,0.5,33,0.000135693,1,256.434,256.434,145.428,1,0,
3,0,CT,DS,0,0.5,34,0.000197138,1,363.022,363.022,263.904,1,0,
3,0,CT,DS,0,0.5,35,0.000510021,1,554.654,555.768,244.857,2,0,
3,0,CT,DS,0,0.5,32,0.00449906,1,723.053,725.408,270.148,13,0,
3,0,CT,DS,0,0.5,36,0.000193503,1,388.896,388.896,216.163,1,0,
3,0,CT,DS,0,0.5,37,0.000194854,1,422.76,422.76,243.127,1,0,
3,0,CT,DS,0,0.5,38,0.000312684,1,668.195,668.195,268.679,1,0,
3,0,CT,DS,0,0.5,40,0.000147816,1,326.79,326.79,155.911,1,0,
3,0,CT,DS,0,0.5,39,0.000283008,1,487.5,487.5,250.837,1,0,
3,0,CT,DS,0,0.5,41,0.00030511,1,347.076,347.278,161.487,2,0,
3,0,CT,DS,0,0.5,42,0.000173775,1,344.164,344.164,138.959,1,0,
3,0,CT,DS,0,0.5,43,0.000116498,1,169.487,169.487,72.3437,1,0,
3,0,CT,DS,0,0.5,45,0.000177131,1,277.803,277.803,147.961,1,0,
3,0,CT,DS,0,0.5,44,0.000239277,1,475.307,475.307,196.218,1,0,
3,0,CT,DS,0,0.5,46,0.00022507,1,487.057,487.057,249.987,1,0,
3,0,CT,DS,0,0.5,47,0.000440904,1,483.213,484.021,204.95,2,0,
3,0,CT,DS,0,0.5,48,0.000215201,1,398.553,398.553,225.159,1,0,
3,0,CT,DS,0,0.5,49,0.000143928,1,329.732,329.732,151.211,1,0,
3,0,CT,DS,0,0.5,50,0.00207564,1,550.211,550.684,218.029,14,0,
3,0,CT,DS,0,0.5,51,0.000266568,1,508.554,508.554,230.882,1,0,
3,0,CT,DS,0,0.5,52,0.000286094,1,608.71,608.71,278.639,1,0,
