2,0,0,0,0,0.5,1,8.625e-05,1,402.557,402.557,307.488,1,0,
2,0,0,0,0,0.5,3,7.3998e-05,1,336.22,336.22,289.965,1,0,
2,0,0,0,0,0.5,2,8.0921e-05,1,579.916,579.916,319.246,1,0,
2,0,0,0,0,0.5,4,8.2485e-05,1,389.643,389.643,205.25,1,0,
2,0,0,0,0,0.5,5,8.2465e-05,1,398.471,398.471,360.816,1,0,
2,0,0,0,0,0.5,6,0.000105276,1,279.475,279.475,185.297,1,0,
2,0,0,0,0,0.5,7,3.6628e-05,1,123.596,123.596,99.0309,1,0,
2,0,0,0,0,0.5,8,4.7819e-05,1,337.336,337.336,182.068,1,0,
2,0,0,0,0,0.5,9,5.7286e-05,1,418.659,418.659,259.099,1,0,
2,0,0,0,0,0.5,10,0.000213097,1,697.608,697.608,356.344,1,0,
2,0,0,0,0,0.5,11,5.343e-05,1,413.371,413.371,256.673,1,0,
2,0,0,0,0,0.5,12,4.7769e-05,1,324.265,324.265,259.949,1,0,
2,0,0,0,0,0.5,13,7.2205e-05,1,583.733,583.733,431.55,1,0,
2,0,0,0,0,0.5,14,0.000142356,1,728.031,733.934,390.661,2,0,
2,0,0,0,0,0.5,15,3.6909e-05,1,175.428,175.428,153.073,1,0,
2,0,0,0,0,0.5,16,6.0242e-05,1,576.912,576.912,342.111,1,0,
2,0,0,0,0,0.5,17,5.7449e-05,1,440.831,440.831,238.674,1,0,
2,0,0,0,0,0.5,18,0.000112691,1,597.892,597.892,313.978,1,0,
2,0,0,0,0,0.5,19,7.425e-05,1,351.644,351.644,279.921,1,0,
2,0,0,0,0,0.5,20,4.3951e-05,1,410.724,410.724,240.359,1,0,
2,0,0,0,0,0.5,21,8.1373e-05,1,707.986,707.986,355.966,1,0,
2,0,0,0,0,0.5,22,7.0892e-05,1,487.163,487.163,273.2,1,0,
2,0,0,0,0,0.5,23,5.942e-05,1,513.843,513.843,342.827,1,0,
2,0,0,0,0,0.5,24,6.1355e-05,1,667.79,667.79,342.829,1,0,
2,0,0,0,0,0.5,25,4.2529e-05,1,355.969,355.969,219.466,1,0,
2,0,0,0,0,0.5,26,4.7159e-05,1,360.8,360.8,289.965,1,0,
