2,0,0,DS,0,0.5,1,0.000110707,1,402.557,402.557,307.488,1,0,
2,0,0,DS,0,0.5,2,6.4109e-05,1,579.916,579.916,319.246,1,0,
2,0,0,DS,0,0.5,3,4.4101e-05,1,336.22,336.22,289.965,1,0,
2,0,0,DS,0,0.5,4,7.8205e-05,1,389.643,389.643,205.25,1,0,
2,0,0,DS,0,0.5,5,5.345e-05,1,398.471,398.471,360.816,1,0,
2,0,0,DS,0,0.5,6,4.4153e-05,1,279.475,279.475,185.297,1,0,
2,0,0,DS,0,0.5,7,2.8473e-05,1,123.596,123.596,99.0309,1,0,
2,0,0,DS,0,0.5,8,4.6968e-05,1,337.336,337.336,182.068,1,0,
2,0,0,DS,0,0.5,9,7.0041e-05,1,418.659,418.659,259.099,1,0,
2,0,0,DS,0,0.5,10,6.3307e-05,1,697.608,697.608,356.344,1,0,
2,0,0,DS,0,0.5,11,8.0189e-05,1,413.371,413.371,256.673,1,0,
2,0,0,DS,0,0.5,13,6.2827e-05,1,583.733,583.733,431.55,1,0,
2,0,0,DS,0,0.5,12,7.1774e-05,1,324.265,324.265,259.949,1,0,
2,0,0,DS,0,0.5,14,0.000191609,1,728.031,733.934,390.661,2,0,
2,0,0,DS,0,0.5,16,4.9752e-05,1,576.912,576.912,342.111,1,0,
2,0,0,DS,0,0.5,15,7.1774e-05,1,175.428,175.428,153.073,1,0,
2,0,0,DS,0,0.5,17,5.939e-05,1,440.831,440.831,238.674,1,0,
2,0,0,DS,0,0.5,19,4.6406e-05,1,351.644,351.644,279.921,1,0,
2,0,0,DS,0,0.5,18,9.6921e-05,1,597.892,597.892,313.978,1,0,
2,0,0,DS,0,0.5,20,0.000103233,1,410.724,410.724,240.359,1,0,
2,0,0,DS,0,0.5,22,5.3039e-05,1,487.163,487.163,273.2,1,0,
2,0,0,DS,0,0.5,21,0.000105316,1,707.986,707.986,355.966,1,0,
2,0,0,DS,0,0.5,23,7.9828e-05,1,513.843,513.843,342.827,1,0,
2,0,0,DS,0,0.5,24,6.7186e-05,1,667.79,667.79,342.829,1,0,
2,0,0,DS,0,0.5,25,4.5524e-05,1,355.969,355.969,219.466,1,0,
2,0,0,DS,0,0.5,26,4.2689e-05,1,360.8,360.8,289.965,1,0,
2,0,0,DS,0,0.5,27,3.8121e-05,1,214.2,214.2,157.697,1,0,
2,0,0,DS,0,0.5,28,4.1047e-05,1,330.78,330.78,201.371,1,0,
2,0,0,DS,0,0.5,29,5.8751e-05,1,554.901,554.901,310.584,1,0,
2,0,0,DS,0,0.5,30,0.000149259,1,622.812,623.434,378.847,2,0,
2,0,0,DS,0,0.5,31,3.8082e-05,1,231.303,231.303,174.607,1,0,
2,0,0,DS,0,0.5,32,4.4734e-05,1,472.404,472.404,274.767,1,0,
2,0,0,DS,0,0.5,33,4.0476e-05,1,308.019,308.019,213.868,1,0,
2,0,0,DS,0,0.5,34,5.9831e-05,1,625.626,625.626,351.675,1,0,
2,0,0,DS,0,0.5,35,6.1475e-05,1,667.403,667.403,434.064,1,0,
