2,0,0,0,0,0.5,1,0.00011236,1,206.069,206.069,141.493,1,0,
2,0,0,0,0,0.5,2,0.000210514,1,353,353,244.429,1,0,
2,0,0,0,0,0.5,3,0.000250569,1,539.375,539.375,282.936,1,0,
2,0,0,0,0,0.5,4,0.000164658,1,281.598,281.598,162.051,1,0,
2,0,0,0,0,0.5,5,0.000265125,1,285.744,285.744,245.339,1,0,
2,0,0,0,0,0.5,6,0.00025154,1,450.953,450.953,228.273,1,0,
2,0,0,0,0,0.5,7,0.000203629,1,417.261,417.261,298.215,1,0,
2,0,0,0,0,0.5,8,0.000136804,1,255.639,255.639,195.05,1,0,
2,0,0,0,0,0.5,9,0.000128149,1,292.213,292.213,152.469,1,0,
2,0,0,0,0,0.5,10,0.000188502,1,262.691,262.691,135.439,1,0,
2,0,0,0,0,0.5,11,0.000161561,1,315.746,315.746,189.169,1,0,
2,0,0,0,0,0.5,12,0.000109184,1,220.306,220.306,140.323,1,0,
2,0,0,0,0,0.5,14,0.000164296,1,285.785,285.785,235.163,1,0,
2,0,0,0,0,0.5,15,0.000184524,1,384.562,384.562,201.873,1,0,
2,0,0,0,0,0.5,13,0.000456132,1,431.957,432.023,243.154,2,0,
2,0,0,0,0,0.5,16,0.000192088,1,379.22,379.22,229.333,1,0,
2,0,0,0,0,0.5,17,8.2675e-05,1,120.8,120.8,104.634,1,0,
2,0,0,0,0,0.5,18,0.0001875,1,298.978,298.978,263.4,1,0,
2,0,0,0,0,0.5,19,0.000170889,1,304.802,304.802,244.058,1,0,
2,0,0,0,0,0.5,21,0.000203982,1,329.932,329.932,205.893,1,0,
2,0,0,0,0,0.5,20,0.000208029,1,390.843,390.843,225.768,1,0,
2,0,0,0,0,0.5,22,0.000151762,1,264.068,264.068,136.639,1,0,
2,0,0,0,0,0.5,23,0.000286986,1,461.677,461.677,280.379,1,0,
2,0,0,0,0,0.5,24,0.000595503,1,363.07,363.705,239.915,3,0,
2,0,0,0,0,0.5,25,0.000173965,1,356.807,356.807,197.608,1,0,
2,0,0,0,0,0.5,26,4.9411e-05,1,73.2524,73.2524,46.8491,1,0,
2,0,0,0,0,0.5,28,0.000198852,1,387.637,387.637,258.601,1,0,
2,0,0,0,0,0.5,27,0.00025636,1,414.587,414.587,267.597,1,0,
2,0,0,0,0,0.5,29,8.2715e-05,1,105.041,105.041,80.3051,1,0,
2,0,0,0,0,0.5,30,8.7663e-05,1,157.234,157.234,130.5,1,0,
2,0,0,0,0,0.5,31,0.000163154,1,263.914,263.914,242.379,1,0,
2,0,0,0,0,0.5,33,7.3878e-05,1,111.006,111.006,60.2953,1,0,
2,0,0,0,0,0.5,34,6.6986e-05,1,99.1188,99.1188,64.274,1,0,
2,0,0,0,0,0.5,32,0.0230052,1,512.527,514.811,270.148,62,0,
2,0,0,0,0,0.5,35,0.000455571,1,309.797,310.91,186.377,2,0,
2,0,0,0,0,0.5,36,0.000164697,1,259.722,259.722,216.163,1,0,
2,0,0,0,0,0.5,37,0.000139871,1,179.633,179.633,121.145,1,0,
2,0,0,0,0,0.5,38,0.000249997,1,492.308,492.308,268.679,1,0,
2,0,0,0,0,0.5,40,8.2885e-05,1,170.879,170.879,95.0138,1,0,
2,0,0,0,0,0.5,39,0.000219069,1,470.316,470.316,250.837,1,0,
2,0,0,0,0,0.5,41,0.000117529,1,185.791,185.791,124.989,1,0,
2,0,0,0,0,0.5,42,0.000140712,1,210.302,210.302,138.959,1,0,
2,0,0,0,0,0.5,43,8.3467e-05,1,130.684,130.684,72.3437,1,0,
2,0,0,0,0,0.5,44,0.00019828,1,362.259,362.259,196.218,1,0,
2,0,0,0,0,0.5,45,0.000120906,1,178.114,178.114,147.961,1,0,
2,0,0,0,0,0.5,46,0.000136205,1,237.07,237.07,119.455,1,0,
2,0,0,0,0,0.5,47,0.000188191,1,367.467,367.467,204.95,1,0,
2,0,0,0,0,0.5,48,0.000112621,1,173.394,173.394,115.215,1,0,
2,0,0,0,0,0.5,49,0.000111981,1,246.499,246.499,151.211,1,0,
2,0,0,0,0,0.5,51,0.000143839,1,277.671,277.671,207.891,1,0,
2,0,0,0,0,0.5,52,0.000214842,1,462.511,462.511,278.639,1,0,
2,0,0,0,0,0.5,53,0.000122408,1,218.82,218.82,130.201,1,0,
2,0,0,0,0,0.5,50,0.00627414,1,389.444,389.918,218.029,30,0,
2,0,0,0,0,0.5,54,0.000236432,1,473.706,473.706,294.431,1,0,
2,0,0,0,0,0.5,55,0.000165708,1,353.609,353.609,254.274,1,0,
2,0,0,0,0,0.5,57,0.000179184,1,389.941,389.941,206.724,1,0,
2,0,0,0,0,0.5,56,0.000157184,1,237.419,237.419,141.005,1,0,
2,0,0,0,0,0.5,58,8.0431e-05,1,96.5518,96.5518,53.1319,1,0,
2,0,0,0,0,0.5,59,0.000198833,1,398.8,398.8,272.852,1,0,
2,0,0,0,0,0.5,60,0.000174285,1,354.403,354.403,189.832,1,0,
2,0,0,0,0,0.5,61,0.000191217,1,368.521,368.521,351.963,1,0,
2,0,0,0,0,0.5,62,0.000255848,1,375.078,375.078,204.224,1,0,
2,0,0,0,0,0.5,63,0.000211905,1,412.805,412.805,221.183,1,0,
2,0,0,0,0,0.5,64,0.00151612,1,280.264,280.625,216.465,3,0,
2,0,0,0,0,0.5,65,0.000106599,1,192.092,192.092,100.387,1,0,
2,0,0,0,0,0.5,66,0.000127298,1,210.885,210.885,190.767,1,0,
2,0,0,0,0,0.5,67,0.000243957,1,425.291,425.291,240.602,1,0,
2,0,0,0,0,0.5,68,0.000124362,1,251.672,251.672,177.297,1,0,
2,0,0,0,0,0.5,69,0.000110377,1,211.044,211.044,145.922,1,0,
2,0,0,0,0,0.5,70,0.000274683,1,554.785,554.785,306.234,1,0,
2,0,0,0,0,0.5,72,0.000137927,1,240.534,240.534,159.877,1,0,
2,0,0,0,0,0.5,71,6.3728e-05,1,72.9826,72.9826,43.2468,1,0,
2,0,0,0,0,0.5,74,0.000153647,1,256.177,256.177,180.555,1,0,
2,0,0,0,0,0.5,73,9.7801e-05,1,153.972,153.972,88.2438,1,0,
2,0,0,0,0,0.5,75,7.5691e-05,1,134.075,134.075,72.2667,1,0,
2,0,0,0,0,0.5,76,0.000135423,1,279.38,279.38,170.32,1,0,
2,0,0,0,0,0.5,77,0.000178402,1,404.949,404.949,231.127,1,0,
2,0,0,0,0,0.5,79,0.000109244,1,190.829,190.829,96.7372,1,0,
2,0,0,0,0,0.5,78,0.000185296,1,425.112,425.112,242.265,1,0,
2,0,0,0,0,0.5,80,0.000200726,1,389.156,389.156,198.14,1,0,
2,0,0,0,0,0.5,81,0.00020873,1,428.318,428.318,262.122,1,0,
2,0,0,0,0,0.5,82,0.0258762,1,375.884,376.159,201.067,113,0,
2,0,0,0,0,0.5,83,0.000212497,1,398.951,398.951,210.461,1,0,
2,0,0,0,0,0.5,84,0.00011824,1,214.833,214.833,142.713,1,0,
2,0,0,0,0,0.5,86,0.000119483,1,201.922,201.922,103.448,1,0,
2,0,0,0,0,0.5,85,0.000184585,1,348.708,348.708,202.894,1,0,
2,0,0,0,0,0.5,87,0.00015046,1,330.48,330.48,205.801,1,0,
2,0,0,0,0,0.5,88,0.000127869,1,227.58,227.58,167.978,1,0,
2,0,0,0,0,0.5,89,0.000132858,1,206.116,206.116,128.584,1,0,
2,0,0,0,0,0.5,90,0.000414965,1,392.802,393.437,241.511,2,0,
2,0,0,0,0,0.5,91,0.00012338,1,243.164,243.164,138.884,1,0,
2,0,0,0,0,0.5,92,0.000103022,1,182.37,182.37,114.579,1,0,
2,0,0,0,0,0.5,93,0.000172803,1,293.963,293.963,215.166,1,0,
2,0,0,0,0,0.5,94,0.000205613,1,360.158,360.158,226.412,1,0,
2,0,0,0,0,0.5,95,0.000154258,1,234.922,234.922,171.188,1,0,
2,0,0,0,0,0.5,96,0.000215433,1,455.032,455.032,246.206,1,0,
2,0,0,0,0,0.5,97,9.126e-05,1,106.076,106.076,80.5224,1,0,
2,0,0,0,0,0.5,98,0.000177081,1,361.3,361.3,302.8,1,0,
2,0,0,0,0,0.5,99,0.000237123,1,452.003,452.003,267.623,1,0,
