2,2,0.000193391,1,384.856,384.856,247.849,1,
2,1,0.000108262,1,174.239,174.239,161.954,1,
2,3,0.000120385,1,210.42,210.42,198.583,1,
2,5,0.000128661,1,238.494,238.494,166.047,1,
2,4,5.8098e-05,1,82.8727,82.8727,67.6712,1,
2,6,0.000148377,1,338.886,338.886,256.766,1,
2,8,0.000118271,1,232.293,232.293,144.92,1,
2,7,0.000178763,1,307.473,307.473,214.77,1,
2,10,0.000185135,1,368.442,368.442,238.171,1,
2,9,0.000381823,1,368.332,368.332,250.543,1,
2,11,0.0001607,1,341.623,341.623,283.207,1,
2,12,0.000136485,1,203.527,203.527,115.857,1,
2,14,0.000163195,1,331.274,331.274,190.597,1,
2,13,0.000559745,1,475.839,475.839,248.515,1,
2,15,0.00019305,1,418.809,418.809,248.52,1,
2,16,0.000192852,1,320.743,320.743,180.463,1,
2,17,0.000172492,1,303.814,303.814,282.528,1,
2,18,0.000226352,1,471.199,471.199,255.602,1,
2,19,0.00104829,1,490.673,492,262.145,2,
2,20,0.000137316,1,288.177,288.177,252.708,1,
2,21,0.00025183,1,438.135,438.135,270.806,1,
2,22,0.000103744,1,231.943,231.943,143.917,1,
2,23,0.000147135,1,325.999,325.999,199.501,1,
2,24,9.9204e-05,1,174.84,174.84,145.378,1,
2,25,0.00256656,1,473.026,473.107,286.64,5,
3,1,0.000100347,1,203.197,203.197,161.954,1,
3,2,0.000258252,1,468.649,468.649,247.849,1,
3,3,0.000162403,1,317.005,317.005,198.583,1,
3,4,0.000149149,1,323.524,323.524,240.652,1,
3,5,0.00169586,1,511.889,512.127,273.396,4,
3,6,0.000172372,1,402.556,402.556,256.766,1,
3,8,0.000149428,1,376.955,376.955,144.92,1,
3,9,0.00172412,1,686.61,687.185,318.853,3,
3,10,0.00022977,1,541.819,541.819,238.171,1,
3,11,0.000271557,1,530.473,530.473,283.207,1,
3,7,0.00629244,1,467.491,468.896,216.175,11,
3,12,0.000173783,1,363.67,363.67,160.143,1,
3,14,0.000266729,1,491.365,491.365,190.597,1,
3,13,0.00039597,1,671.517,671.517,248.515,1,
3,15,0.000260547,1,574.638,574.638,248.52,1,
3,16,0.000171981,1,323.463,323.463,180.463,1,
3,17,0.000177521,1,379.536,379.536,282.528,1,
3,18,0.000244405,1,584.479,584.479,255.602,1,
3,20,0.000167724,1,397.536,397.536,252.708,1,
3,19,0.00107487,1,511.087,512.414,263.473,2,
3,21,0.000232273,1,492.74,492.74,270.806,1,
3,22,0.000168555,1,357.029,357.029,143.917,1,
3,23,0.000191639,1,365.59,365.59,199.501,1,
3,24,0.000164618,1,386.457,386.457,211.616,1,
3,25,0.00273383,1,614.254,614.336,286.64,5,
4,1,0.000177733,1,304.193,304.193,161.954,1,
4,2,0.00026794,1,511.289,511.289,247.849,1,
4,4,0.000177192,1,328.199,328.199,240.652,1,
4,3,0.00261995,1,513.087,514.492,199.988,4,
4,6,0.00024094,1,548.847,548.847,256.766,1,
4,5,0.00252238,1,722.288,722.526,273.633,5,
4,8,0.000249396,1,531.534,531.534,154.579,1,
4,7,0.0055244,1,609.756,611.161,216.175,10,
4,10,0.000255867,1,582.982,582.982,238.171,1,
4,11,0.000281195,1,632.412,632.412,283.207,1,
4,9,0.00509522,1,976.823,978.207,318.853,8,
4,12,0.000245489,1,574.069,574.069,210.399,1,
4,13,0.000317012,1,674.421,674.421,248.515,1,
