3,0.5,1,0.24149194,1,432.617821368,433.087112569,162.158951776,22,0,1179,2166.325604112,21,336.384501297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,2,0.298451659,1,293.89524151,293.959115808,173.431379237,63,0,832,1271.222822733,62,120.859184973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,3,0.001202828,1,217.20467327,217.20467327,114.109365593,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,4,0.002608926,1,419.594172579,419.594172579,171.258501431,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,5,0.002844577,1,459.956679347,459.956679347,179.297856041,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,6,0.003677083,1,482.963858206,482.963858206,228.344802699,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,7,0.001493853,1,269.109129434,269.109129434,134.13579796,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,8,0.001913066,1,282.703854233,282.703854233,137.030992916,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,9,0.003572157,1,532.647246272,532.647246272,252.689178428,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,10,0.00463806,1,301.607416628,301.60769297,132.945719372,2,0,6,35.902684124,1,10.798215398,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,11,0.001550759,1,352.635329813,352.635329813,156.319484892,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,12,0.003929093,1,507.828469835,507.828469835,226.009705095,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,13,0.002586024,1,318.789709088,318.789709088,229.271877291,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,14,0.01355289,1,678.679312415,678.685180152,233.993266637,2,0,4,34.521241229,1,10.504095605,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,15,0.001263491,1,279.624404709,279.624404709,129.538095442,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,16,0.00205981,1,388.971433461,388.971433461,142.211722394,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,17,0.004139505,1,502.831061581,502.831061581,259.069110145,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,18,0.155728133,1,182.770562002,183.015598962,82.952153895,80,0,346,1891.822836306,79,555.612554176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,19,0.109329192,1,311.877662396,311.938439284,117.249481426,39,0,413,1450.675269114,38,170.696501495,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,20,0.448384184,1,559.511126486,560.750164862,250.435793791,78,0,338,1472.271458056,77,326.345396238,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,21,0.002135361,1,368.855227433,368.855227433,185.603301522,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,22,0.002370732,1,347.563341424,347.563341424,147.567157456,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,23,0.006199326,1,660.246360783,660.246360783,256.604936907,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,24,0.002570284,1,416.385057531,416.385057531,154.510848952,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
3,0.5,25,0.001397633,1,306.410783221,306.410783221,129.771588073,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,1,0.241918599,1,494.83681829,495.306109491,162.158951776,22,0,1179,2166.325604112,21,336.384501297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,2,0.308267947,1,402.500493239,402.564367536,173.431379237,63,0,832,1271.222822733,62,120.859184973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,3,0.00156178,1,300.98302056,300.98302056,114.109365593,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,4,0.003126905,1,502.748005742,502.748005742,171.258501431,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,5,0.003937721,1,588.769134359,588.769134359,179.297856041,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,6,0.004683424,1,666.946724076,666.946724076,228.344802699,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,7,0.175812037,1,464.284561352,464.415780041,195.306650607,33,0,386,1465.498563342,32,298.331089691,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,8,0.001991662,1,289.170487592,289.170487592,137.030992916,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,9,4.352958172,1,776.496565183,777.383813626,253.570639959,169,0,2905,8448.741633584,168,959.542793171,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,10,0.005756781,1,404.020939874,404.021216216,132.945719372,2,0,6,35.902684124,1,10.798215398,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,11,0.002061804,1,410.573414594,410.573414594,156.319484892,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,12,0.198108999,1,611.637269042,611.687003913,226.059439965,2,0,66,122.156295382,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,13,0.004896853,1,604.630517272,604.630517272,285.840808184,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,14,0.014179292,1,741.297590011,741.303457747,233.993266637,2,0,4,34.521241229,1,10.504095605,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,15,0.003938641,1,517.133462337,517.133462337,237.509057628,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,16,0.002889621,1,486.160210273,486.160210273,142.211722394,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,17,0.004291701,1,594.440600715,594.440600715,259.069110145,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,18,0.155379561,1,233.551259887,233.796296847,82.952153895,80,0,346,1891.822836306,79,555.612554176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,19,0.107309897,1,436.695237491,436.756014379,124.817575094,39,0,413,1450.675269114,38,170.696501495,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,20,0.452295136,1,659.756241,660.995279376,250.435793791,78,0,338,1472.271458056,77,326.345396238,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,21,0.073002978,1,510.73482377,510.796313123,185.603301522,9,0,42,257.840242439,8,62.482358777,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,22,0.002963298,1,461.180422435,461.180422435,147.567157456,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,23,0.229296083,1,904.855461757,905.330810586,256.604936907,19,0,82,516.849090727,18,114.978513482,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,24,1.419613055,1,586.749882418,586.832117872,170.426570312,143,0,6603,14879.722289217,142,1277.534020828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
4,0.5,25,0.001764298,1,381.720641627,381.720641627,129.771588073,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,1,0.239605252,1,529.416610812,529.885902013,162.158951776,22,0,1179,2166.325604112,21,336.384501297,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,2,0.301306793,1,598.42344179,598.487316088,195.922948551,63,0,832,1271.222822733,62,120.859184973,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,3,0.002097852,1,394.775363325,394.775363325,114.109365593,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,4,0.004330344,1,704.228709184,704.228709184,201.480703442,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,5,0.00411904,1,623.965182969,623.965182969,179.297856041,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,6,0.004869232,1,717.739198756,717.739198756,228.344802699,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,7,0.180712927,1,627.691300715,627.822519404,195.306650607,33,0,386,1465.498563342,32,298.331089691,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,8,0.004826862,1,544.361709814,544.361709814,255.191222223,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,9,4.408602335,1,937.883275858,938.770524301,253.570639959,169,0,2905,8448.741633584,168,959.542793171,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,10,0.005871224,1,486.929435977,486.929712319,132.945719372,2,0,6,35.902684124,1,10.798215398,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,11,0.002501866,1,439.331477254,439.331477254,156.319484892,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,12,0.197419341,1,728.07324991,728.12298478,226.059439965,2,0,66,122.156295382,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,13,0.00505588,1,684.310659879,684.310659879,285.840808184,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,14,0.0148042,1,856.699383146,856.705250882,233.993266637,2,0,4,34.521241229,1,10.504095605,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,15,0.003910409,1,605.14776013,605.14776013,237.509057628,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,16,30.000931614,0,575.539480214,576.216435988,142.211722394,11657,0,62266,50413.9194182,11654,9613.537712208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,17,0.006903633,1,826.963169943,826.963169943,259.069110145,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,18,0.159451441,1,274.872341689,275.117378649,82.952153895,80,0,346,1891.822836306,79,555.612554176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
5,0.5,19,0.10986833,1,573.083852254,573.144629142,136.388614764,39,0,413,1450.675269114,38,170.696501495,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
