2,0,CT_abs,DS,ICP,0.500000000,1,0.001854229,1,270.928160792,270.928160792,152.388740215,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,CT_abs,DS,ICP,0.500000000,1,0.118987134,1,432.617821368,433.087112569,162.158951776,18,0,93,912.215387195,17,259.910034389,76,68.308942283,2178,49258.441476973,
4,0,CT_abs,DS,ICP,0.500000000,1,0.119930199,1,494.836818290,495.306109491,162.158951776,18,0,93,912.215387195,17,259.910034389,76,68.308942283,2178,49258.441476973,
5,0,CT_abs,DS,ICP,0.500000000,1,0.119749093,1,529.416610812,529.885902013,162.158951776,18,0,93,912.215387195,17,259.910034389,76,68.308942283,2178,49258.441476973,
6,0,CT_abs,DS,ICP,0.500000000,1,2.189492770,1,850.779313443,851.564430460,321.678528447,143,0,805,4968.907767412,142,1394.337515949,3360,3362.072225091,11153,820752.049761665,
8,0,CT_abs,DS,ICP,0.500000000,1,7.595301993,1,1188.655025008,1189.475206403,321.678528447,553,0,2958,18036.769616546,552,5294.590195827,22859,22924.746843068,44205,3500239.507749476,
7,0,CT_abs,DS,ICP,0.500000000,1,7.705066699,1,1051.560068741,1052.380250136,321.678528447,553,0,2958,18036.769616546,552,5294.590195827,22859,22924.746843068,44205,3500239.507749476,
2,0,CT_abs,DS,ICP,0.500000000,2,0.000883003,1,120.463862273,120.463862273,115.523027433,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,CT_abs,DS,ICP,0.500000000,2,0.102348561,1,293.895241510,293.959115808,173.431379237,23,0,124,286.731985367,22,38.959587647,66,67.730156244,286,10303.331352996,
4,0,CT_abs,DS,ICP,0.500000000,2,0.103779516,1,402.500493239,402.564367536,173.431379237,23,0,124,286.731985367,22,38.959587647,66,67.730156244,286,10303.331352996,
5,0,CT_abs,DS,ICP,0.500000000,2,0.105689821,1,598.423441790,598.487316088,195.922948551,23,0,124,286.731985367,22,38.959587647,66,67.730156244,286,10303.331352996,
6,0,CT_abs,DS,ICP,0.500000000,2,0.107805175,1,867.431996027,867.495870325,269.008554237,23,0,124,286.731985367,22,38.959587647,66,67.730156244,286,10303.331352996,
7,0,CT_abs,DS,ICP,0.500000000,2,0.110338416,1,1014.044161657,1014.108035955,269.008554237,23,0,124,286.731985367,22,38.959587647,66,67.730156244,286,10303.331352996,
8,0,CT_abs,DS,ICP,0.500000000,2,1.289850064,1,1024.337945667,1024.580126229,269.008554237,36,0,193,446.875581356,35,38.959587647,990,992.370606246,286,10303.331352996,
9,0,CT_abs,DS,ICP,0.500000000,2,1.356742550,1,1185.348096505,1185.590277068,269.008554237,36,0,193,446.875581356,35,38.959587647,990,992.370606246,286,10303.331352996,
10,0,CT_abs,DS,ICP,0.500000000,2,1.365077454,1,1361.259992477,1361.502173039,269.008554237,36,0,193,446.875581356,35,38.959587647,990,992.370606246,286,10303.331352996,
11,0,CT_abs,DS,ICP,0.500000000,2,1.346471055,1,1507.418664011,1507.660844573,269.008554237,36,0,193,446.875581356,35,38.959587647,990,992.370606246,286,10303.331352996,
12,0,CT_abs,DS,ICP,0.500000000,2,1.376195587,1,1564.528663362,1564.770843925,269.008554237,36,0,193,446.875581356,35,38.959587647,990,992.370606246,286,10303.331352996,
9,0,CT_abs,DS,ICP,0.500000000,1,30.001663693,0,1455.697720769,1456.527884043,321.362702631,2000,0,12443,84646.626358455,1999,17807.345382913,49515,49625.753019782,217938,17153001.661375504,
10,0,CT_abs,DS,ICP,0.500000000,1,30.054730879,0,1741.261553794,1741.622191762,321.435772439,906,0,9243,58115.350699926,905,5122.908563980,2276,2273.442152219,143878,14452603.868780199,
11,0,CT_abs,DS,ICP,0.500000000,1,30.019191106,0,1956.387912942,1956.717398048,321.362702631,855,0,9368,48718.466546804,854,3674.132597226,1259,1268.849122721,120874,13975039.488491861,
12,0,CT_abs,DS,ICP,0.500000000,1,30.008258636,0,2091.406311334,2091.706852480,321.362702631,866,0,9474,49275.083304622,865,3728.847795061,1259,1268.849122721,121967,14101277.674224865,
13,0,CT_abs,DS,ICP,0.500000000,2,12.518049236,1,1656.873501402,1657.775071987,269.088434618,470,0,2247,7894.281150543,469,1731.777864387,4672,4686.059047083,6271,284088.873550458,
14,0,CT_abs,DS,ICP,0.500000000,2,12.546388837,1,1899.115228129,1900.016798714,269.088434618,470,0,2247,7894.281150543,469,1731.777864387,4672,4686.059047083,6271,284088.873550458,
15,0,CT_abs,DS,ICP,0.500000000,2,12.693219096,1,2132.270382912,2133.171953497,269.088434618,470,0,2247,7894.281150543,469,1731.777864387,4672,4686.059047083,6271,284088.873550458,
16,0,CT_abs,DS,ICP,0.500000000,2,12.387655972,1,2362.590007237,2363.491577821,269.088434618,470,0,2247,7894.281150543,469,1731.777864387,4672,4686.059047083,6271,284088.873550458,
2,0,CT_abs,DS,ICP,0.500000000,3,0.000479331,1,103.095307677,103.095307677,53.173525643,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
3,0,CT_abs,DS,ICP,0.500000000,3,0.001159998,1,217.204673270,217.204673270,114.109365593,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
4,0,CT_abs,DS,ICP,0.500000000,3,0.001593234,1,300.983020560,300.983020560,114.109365593,1,0,0,0.000000000,0,0.000000000,0,0.000000000,0,0.000000000,
18,0,CT_abs,DS,ICP,0.500000000,2,12.551247679,1,2445.148062777,2446.049633361,269.088434618,470,0,2247,7894.281150543,469,1731.777864387,4672,4686.059047083,6271,284088.873550458,
