2,0,CT,0,0,0.5,1,7.0963e-05,1,402.557,402.557,307.488,1,0,
2,0,CT,0,0,0.5,2,7.3928e-05,1,579.916,579.916,319.246,1,0,
2,0,CT,0,0,0.5,3,6.3908e-05,1,336.22,336.22,289.965,1,0,
2,0,CT,0,0,0.5,4,8.1993e-05,1,389.643,389.643,205.25,1,0,
2,0,CT,0,0,0.5,5,6.8078e-05,1,398.471,398.471,360.816,1,0,
2,0,CT,0,0,0.5,6,7.2707e-05,1,279.475,279.475,185.297,1,0,
2,0,CT,0,0,0.5,7,3.1008e-05,1,123.596,123.596,99.0309,1,0,
2,0,CT,0,0,0.5,8,7.3308e-05,1,337.336,337.336,182.068,1,0,
2,0,CT,0,0,0.5,9,4.9743e-05,1,418.659,418.659,259.099,1,0,
2,0,CT,0,0,0.5,10,9.1682e-05,1,697.608,697.608,356.344,1,0,
2,0,CT,0,0,0.5,11,5.1526e-05,1,413.371,413.371,256.673,1,0,
2,0,CT,0,0,0.5,12,7.9549e-05,1,324.265,324.265,259.949,1,0,
2,0,CT,0,0,0.5,13,6.9669e-05,1,583.733,583.733,431.55,1,0,
2,0,CT,0,0,0.5,14,0.000252121,1,728.031,733.934,390.661,2,0,
2,0,CT,0,0,0.5,15,5.9361e-05,1,175.428,175.428,153.073,1,0,
2,0,CT,0,0,0.5,16,6.0432e-05,1,576.912,576.912,342.111,1,0,
2,0,CT,0,0,0.5,17,4.8371e-05,1,440.831,440.831,238.674,1,0,
2,0,CT,0,0,0.5,18,0.000111188,1,597.892,597.892,313.978,1,0,
2,0,CT,0,0,0.5,19,5.6766e-05,1,351.644,351.644,279.921,1,0,
2,0,CT,0,0,0.5,20,6.2256e-05,1,410.724,410.724,240.359,1,0,
2,0,CT,0,0,0.5,21,9.9976e-05,1,707.986,707.986,355.966,1,0,
2,0,CT,0,0,0.5,22,4.8571e-05,1,487.163,487.163,273.2,1,0,
2,0,CT,0,0,0.5,23,5.886e-05,1,513.843,513.843,342.827,1,0,
2,0,CT,0,0,0.5,24,7.6003e-05,1,667.79,667.79,342.829,1,0,
2,0,CT,0,0,0.5,25,5.986e-05,1,355.969,355.969,219.466,1,0,
2,0,CT,0,0,0.5,26,4.1057e-05,1,360.8,360.8,289.965,1,0,
2,0,CT,0,0,0.5,27,3.9564e-05,1,214.2,214.2,157.697,1,0,
2,0,CT,0,0,0.5,28,4.294e-05,1,330.78,330.78,201.371,1,0,
2,0,CT,0,0,0.5,30,0.000179434,1,622.812,623.434,378.847,2,0,
2,0,CT,0,0,0.5,29,7.5933e-05,1,554.901,554.901,310.584,1,0,
