2,0,0,0,0,0.5,1,7.4921e-05,1,402.557,402.557,307.488,1,0,
2,0,0,0,0,0.5,2,8.2133e-05,1,579.916,579.916,319.246,1,0,
2,0,0,0,0,0.5,3,5.4412e-05,1,336.22,336.22,289.965,1,0,
2,0,0,0,0,0.5,4,7.2276e-05,1,389.643,389.643,205.25,1,0,
2,0,0,0,0,0.5,5,7.2294e-05,1,398.471,398.471,360.816,1,0,
2,0,0,0,0,0.5,6,6.0873e-05,1,279.475,279.475,185.297,1,0,
2,0,0,0,0,0.5,7,3.0487e-05,1,123.596,123.596,99.0309,1,0,
2,0,0,0,0,0.5,8,6.7917e-05,1,337.336,337.336,182.068,1,0,
2,0,0,0,0,0.5,9,7.3087e-05,1,418.659,418.659,259.099,1,0,
2,0,0,0,0,0.5,10,6.6093e-05,1,697.608,697.608,356.344,1,0,
2,0,0,0,0,0.5,11,7.2255e-05,1,413.371,413.371,256.673,1,0,
2,0,0,0,0,0.5,12,6.3949e-05,1,324.265,324.265,259.949,1,0,
2,0,0,0,0,0.5,13,6.8738e-05,1,583.733,583.733,431.55,1,0,
2,0,0,0,0,0.5,14,0.000188723,1,728.031,733.934,390.661,2,0,
2,0,0,0,0,0.5,15,5.911e-05,1,175.428,175.428,153.073,1,0,
2,0,0,0,0,0.5,16,5.7417e-05,1,576.912,576.912,342.111,1,0,
2,0,0,0,0,0.5,17,5.3399e-05,1,440.831,440.831,238.674,1,0,
2,0,0,0,0,0.5,18,8.6433e-05,1,597.892,597.892,313.978,1,0,
2,0,0,0,0,0.5,19,7.8476e-05,1,351.644,351.644,279.921,1,0,
2,0,0,0,0,0.5,20,7.0502e-05,1,410.724,410.724,240.359,1,0,
2,0,0,0,0,0.5,21,9.9336e-05,1,707.986,707.986,355.966,1,0,
2,0,0,0,0,0.5,22,6.7637e-05,1,487.163,487.163,273.2,1,0,
2,0,0,0,0,0.5,23,6.1775e-05,1,513.843,513.843,342.827,1,0,
2,0,0,0,0,0.5,24,9.4257e-05,1,667.79,667.79,342.829,1,0,
2,0,0,0,0,0.5,25,5.6345e-05,1,355.969,355.969,219.466,1,0,
2,0,0,0,0,0.5,26,4.5754e-05,1,360.8,360.8,289.965,1,0,
2,0,0,0,0,0.5,27,5.379e-05,1,214.2,214.2,157.697,1,0,
2,0,0,0,0,0.5,28,6.2896e-05,1,330.78,330.78,201.371,1,0,
2,0,0,0,0,0.5,29,6.0292e-05,1,554.901,554.901,310.584,1,0,
2,0,0,0,0,0.5,30,0.000149369,1,622.812,623.434,378.847,2,0,
2,0,0,0,0,0.5,31,5.5053e-05,1,231.303,231.303,174.607,1,0,
2,0,0,0,0,0.5,32,4.9512e-05,1,472.404,472.404,274.767,1,0,
2,0,0,0,0,0.5,33,5.841e-05,1,308.019,308.019,213.868,1,0,
2,0,0,0,0,0.5,34,5.5734e-05,1,625.626,625.626,351.675,1,0,
2,0,0,0,0,0.5,35,6.9871e-05,1,667.403,667.403,434.064,1,0,
2,0,0,0,0,0.5,36,0.000103803,1,526.351,527.777,265.416,2,0,
2,0,0,0,0,0.5,38,5.8961e-05,1,535.726,535.726,407.471,1,0,
2,0,0,0,0,0.5,37,8.9288e-05,1,529.324,529.324,278.736,1,0,
