2,0,CT,0,0,0.5,1,0.00109518,1,231.986,231.986,151.821,1,0,
2,0,CT,0,0,0.5,2,0.000236863,1,59.888,59.888,34.3872,1,0,
2,0,CT,0,0,0.5,3,0.00230032,1,333.025,333.025,251.024,1,0,
2,0,CT,0,0,0.5,4,0.00265982,1,403.379,403.379,230.095,1,0,
2,0,CT,0,0,0.5,5,0.00170652,1,289.933,289.933,177.277,1,0,
2,0,CT,0,0,0.5,6,0.00354891,1,434.263,434.263,236.613,1,0,
2,0,CT,0,0,0.5,7,0.00192479,1,325.451,325.451,164.543,1,0,
2,0,CT,0,0,0.5,8,0.00132722,1,231.64,231.64,159.27,1,0,
2,0,CT,0,0,0.5,9,0.00251242,1,381.149,381.149,270.465,1,0,
2,0,CT,0,0,0.5,10,0.00338609,1,467.978,467.978,282.531,1,0,
2,0,CT,0,0,0.5,11,0.001633,1,282.935,282.935,153.996,1,0,
2,0,CT,0,0,0.5,12,0.00124645,1,216.208,216.208,114.715,1,0,
2,0,CT,0,0,0.5,13,0.00115074,1,224.373,224.373,179.578,1,0,
2,0,CT,0,0,0.5,14,0.00130986,1,236.832,236.832,205.913,1,0,
2,0,CT,0,0,0.5,15,0.00273997,1,394.096,394.096,211.49,1,0,
2,0,CT,0,0,0.5,16,0.00234187,1,381.49,381.49,212.728,1,0,
2,0,CT,0,0,0.5,17,0.00192449,1,243.114,243.114,223.156,1,0,
2,0,CT,0,0,0.5,18,0.00128435,1,209.046,209.046,167.213,1,0,
2,0,CT,0,0,0.5,19,0.00189215,1,302.369,302.369,212.756,1,0,
2,0,CT,0,0,0.5,20,0.00064194,1,134.314,134.314,119.069,1,0,
2,0,CT,0,0,0.5,21,0.00291968,1,412.641,412.641,242.235,1,0,
2,0,CT,0,0,0.5,22,0.00180188,1,308.011,308.011,157.955,1,0,
2,0,CT,0,0,0.5,23,0.00121173,1,245.755,245.755,156.546,1,0,
2,0,CT,0,0,0.5,25,0.00184957,1,324.408,324.408,200.171,1,0,
2,0,CT,0,0,0.5,24,0.000603658,1,159.659,159.659,86.6861,1,0,
2,0,CT,0,0,0.5,26,0.000720165,1,159.688,159.688,134.986,1,0,
2,0,CT,0,0,0.5,27,0.00196615,1,255.493,255.493,237.79,1,0,
2,0,CT,0,0,0.5,28,0.00190951,1,276.203,276.203,201.169,1,0,
2,0,CT,0,0,0.5,29,0.00169891,1,262.58,262.58,155.591,1,0,
2,0,CT,0,0,0.5,30,0.00104256,1,264.21,264.21,143.06,1,0,
2,0,CT,0,0,0.5,31,0.0014098,1,214.626,214.626,191.777,1,0,
2,0,CT,0,0,0.5,33,0.000879713,1,195.863,195.863,138.122,1,0,
2,0,CT,0,0,0.5,32,0.00113129,1,193.258,193.258,140.124,1,0,
2,0,CT,0,0,0.5,34,0.00238797,1,374.62,374.62,225.157,1,0,
2,0,CT,0,0,0.5,35,0.000870646,1,199.734,199.734,100.3,1,0,
2,0,CT,0,0,0.5,36,0.00235566,1,285.369,285.369,203.812,1,0,
2,0,CT,0,0,0.5,37,0.00157906,1,294.121,294.121,201.92,1,0,
2,0,CT,0,0,0.5,39,0.00350078,1,447.362,447.362,239.839,1,0,
2,0,CT,0,0,0.5,41,0.00137663,1,262.77,262.77,191.786,1,0,
2,0,CT,0,0,0.5,38,0.00319606,1,426.403,426.403,245.738,1,0,
2,0,CT,0,0,0.5,40,0.00199004,1,324.28,324.28,211.235,1,0,
2,0,CT,0,0,0.5,42,0.002149,1,308.23,308.23,213.392,1,0,
2,0,CT,0,0,0.5,45,0.000838627,1,197.893,197.893,124.629,1,0,
2,0,CT,0,0,0.5,43,0.0017983,1,340.234,340.234,188.221,1,0,
