3,0.5,1,0.000211867,1,250.7992347,250.7992347,141.49286085,1,0
3,0.5,2,0.000285824,1,371.010521291,371.010521291,244.42887201,1,0
3,0.5,3,0.000461993,1,657.812400787,657.812400787,282.935574089,1,0
3,0.5,4,0.0003693,1,395.74701405,395.74701405,162.051020922,1,0
3,0.5,5,0.000372636,1,419.200308347,419.200308347,245.33909238,1,0
3,0.5,6,0.000392524,1,627.177843398,627.177843398,228.273466247,1,0
3,0.5,7,0.000464328,1,474.708485182,474.708485182,298.214917766,1,0
3,0.5,8,0.000281757,1,359.036021403,359.036021403,195.04985438,1,0
3,0.5,9,0.000321061,1,466.190469514,466.190469514,173.977202316,1,0
3,0.5,10,0.000425926,1,425.407397854,425.407397854,162.71647585,1,0
3,0.5,11,0.000423611,1,593.492218582,593.492218582,277.745807591,1,0
3,0.5,12,0.000293197,1,378.857573301,378.857573301,158.551513194,1,0
3,0.5,13,0.001133086,1,490.532369144,490.598291509,243.153507174,2,0
3,0.5,14,0.000306412,1,385.5658183,385.5658183,235.16287428,1,0
3,0.5,15,0.000569483,1,592.737178297,592.737178297,208.175526597,1,0
3,0.5,16,0.000489374,1,604.012248882,604.012248882,229.333136953,1,0
3,0.5,17,0.000206737,1,155.775958952,155.775958952,104.634232843,1,0
3,0.5,18,0.004060504,1,601.945366642,602.234924424,302.967443213,5,0
3,0.5,19,0.00026822,1,360.669580311,360.669580311,244.058413715,1,0
3,0.5,20,0.00038522,1,590.69915929,590.69915929,225.768449992,1,0
3,0.5,21,0.00119905,1,489.755597696,489.797354516,205.893265976,3,0
3,0.5,22,0.000411569,1,503.26266159,503.26266159,239.194424648,1,0
3,0.5,23,0.000435203,1,558.99721043,558.99721043,280.378546345,1,0
3,0.5,24,0.001020055,1,506.07600241,506.710510265,239.915008764,2,0
3,0.5,25,0.000299658,1,471.845422694,471.845422694,197.608493565,1,0
3,0.5,26,0.00018233,1,146.883494737,146.883494737,73.631070695,1,0
3,0.5,27,0.00037014,1,514.458626058,514.458626058,267.596514141,1,0
3,0.5,28,0.000405327,1,542.723830572,542.723830572,258.600555183,1,0
3,0.5,29,0.000245168,1,331.3529182,331.3529182,226.312051749,1,0
3,0.5,30,0.002053966,1,272.758108088,275.051408315,130.500474635,6,0
3,0.5,31,0.000393896,1,576.248030302,576.248030302,312.333838831,1,0
3,0.5,32,0.00808455,1,723.053179644,725.407597803,270.147577401,7,0
3,0.5,33,0.000219078,1,256.434354267,256.434354267,145.428336237,1,0
3,0.5,34,0.00029443,1,363.02235928,363.02235928,263.903526657,1,0
3,0.5,35,0.00097936,1,554.654183149,555.76751326,244.857282294,2,0
3,0.5,36,0.000278069,1,388.895913014,388.895913014,216.163434769,1,0
3,0.5,37,0.000307664,1,422.760006501,422.760006501,243.127191232,1,0
3,0.5,38,0.000462745,1,668.19524365,668.19524365,268.679032359,1,0
3,0.5,39,0.000325309,1,487.499837334,487.499837334,250.836763203,1,0
3,0.5,40,0.000247312,1,326.790403423,326.790403423,155.910923047,1,0
3,0.5,41,0.000530911,1,347.075561729,347.278015905,161.486899817,2,0
3,0.5,42,0.000255208,1,344.163803174,344.163803174,138.958531353,1,0
3,0.5,43,0.000173975,1,169.487103231,169.487103231,72.343662006,1,0
