2,5,0.00147179,1,318.539,318.539,179.298,1,
2,2,0.00054621,1,120.464,120.464,115.523,1,
2,3,0.000266508,1,103.095,103.095,53.1735,1,
2,1,0.00126831,1,270.928,270.928,152.389,1,
2,4,0.00112134,1,248.336,248.336,127.064,1,
2,6,0.00254074,1,389.615,389.615,228.345,1,
2,9,0.00329033,1,474.436,474.436,252.689,1,
2,11,0.000785016,1,196.316,196.316,151.514,1,
2,7,0.000702272,1,134.973,134.973,128.62,1,
2,8,0.00130284,1,246.943,246.943,137.031,1,
2,10,0.00112943,1,221.409,221.409,132.946,1,
2,13,0.00155616,1,268.762,268.762,229.272,1,
2,18,0.000520752,1,127.458,127.458,82.8736,1,
2,14,0.0029002,1,444.686,444.686,229.494,1,
2,12,0.00275169,1,418.118,418.118,226.01,1,
2,15,0.000799023,1,216.26,216.26,129.538,1,
2,16,0.00112388,1,246.76,246.76,131.238,1,
2,17,0.00305165,1,444.088,444.088,259.069,1,
2,19,0.000807879,1,206.601,206.601,117.249,1,
2,21,0.00124871,1,256.807,256.807,185.603,1,
2,22,0.000850368,1,199.996,199.996,102.59,1,
2,24,0.00141348,1,294.867,294.867,154.511,1,
2,25,0.000853795,1,236.195,236.195,129.772,1,
2,23,0.00335798,1,444.22,444.22,256.605,1,
2,20,0.145723,1,309.075,310.134,171.823,66,
3,5,0.00220072,1,459.957,459.957,179.298,1,
3,3,0.000752545,1,217.205,217.205,114.109,1,
3,6,0.00266189,1,482.964,482.964,228.345,1,
3,4,0.00219489,1,419.594,419.594,171.259,1,
3,2,0.0179477,1,293.895,293.918,173.431,12,
3,7,0.00113424,1,269.109,269.109,134.136,1,
3,1,0.0461109,1,432.618,433.087,162.159,26,
3,8,0.00123149,1,282.704,282.704,137.031,1,
3,11,0.00129037,1,352.635,352.635,156.319,1,
3,10,0.00129205,1,301.607,301.607,132.946,1,
3,13,0.00172118,1,318.79,318.79,229.272,1,
3,12,0.00325417,1,507.828,507.828,226.01,1,
3,14,0.00867998,1,678.679,678.685,233.993,2,
3,9,0.00360019,1,532.647,532.647,252.689,1,
3,15,0.00129693,1,279.624,279.624,129.538,1,
3,16,0.00177182,1,388.971,388.971,142.212,1,
3,17,0.00324656,1,502.831,502.831,259.069,1,
3,21,0.00176128,1,368.855,368.855,185.603,1,
3,19,0.00747634,1,311.878,311.9,117.249,8,
3,24,0.00180897,1,416.385,416.385,154.511,1,
3,18,0.0250392,1,182.771,182.872,82.9522,40,
3,22,0.00159647,1,347.563,347.563,147.567,1,
3,23,0.00505795,1,660.246,660.246,256.605,1,
3,20,0.146956,1,559.511,560.57,250.436,66,
3,25,0.00115046,1,306.411,306.411,129.772,1,
4,5,0.00316213,1,588.769,588.769,179.298,1,
4,3,0.00129933,1,300.983,300.983,114.109,1,
4,6,0.00399156,1,666.947,666.947,228.345,1,
4,4,0.00271995,1,502.748,502.748,171.259,1,
4,8,0.00151139,1,289.17,289.17,137.031,1,
4,2,0.0193631,1,402.5,402.523,173.431,12,
4,1,0.0454764,1,494.837,495.306,162.159,26,
4,7,0.0655421,1,464.285,464.416,195.307,41,
4,11,0.00146487,1,410.573,410.573,156.319,1,
4,10,0.00164733,1,404.021,404.021,132.946,1,
4,14,0.00851454,1,741.298,741.303,233.993,2,
4,15,0.00302618,1,517.133,517.133,237.509,1,
4,16,0.00215729,1,486.16,486.16,142.212,1,
4,13,0.00428884,1,604.631,604.631,285.841,1,
4,17,0.0039334,1,594.441,594.441,259.069,1,
4,12,0.0602087,1,611.637,611.687,226.059,2,
4,9,0.675333,1,776.497,777.163,253.356,121,
4,25,0.00128109,1,381.721,381.721,129.772,1,
4,22,0.00204051,1,461.18,461.18,147.567,1,
4,19,0.00842416,1,436.695,436.718,124.818,8,
4,18,0.0258458,1,233.551,233.652,82.9522,40,
4,21,0.0313899,1,510.735,510.796,185.603,12,
5,1,0.047291,1,529.417,529.886,162.159,26,
4,23,0.122525,1,904.855,905.331,256.605,24,
4,20,0.148177,1,659.756,660.815,250.436,66,
4,24,0.129542,1,586.75,586.812,170.427,87,
5,3,0.00167626,1,394.775,394.775,114.109,1,
5,6,0.00418715,1,717.739,717.739,228.345,1,
5,4,0.00413395,1,704.229,704.229,201.481,1,
5,8,0.00391432,1,544.362,544.362,255.191,1,
5,5,0.00352445,1,623.965,623.965,179.298,1,
5,11,0.00174751,1,439.331,439.331,156.319,1,
5,2,0.0211522,1,598.423,598.446,195.923,12,
5,10,0.00223661,1,486.929,486.929,132.946,1,
5,7,0.066557,1,627.691,627.823,195.307,41,
5,9,0.683672,1,937.883,938.55,253.356,121,
5,19,0.00905671,1,573.084,573.107,136.389,8,
5,14,0.00949364,1,856.699,856.705,233.993,2,
5,13,0.00463629,1,684.311,684.311,285.841,1,
5,17,0.00610703,1,826.963,826.963,259.069,1,
5,15,0.00347351,1,605.148,605.148,237.509,1,
5,18,0.0256305,1,274.872,274.973,82.9522,40,
5,21,0.0691029,1,581.839,581.944,185.603,39,
5,12,0.0602826,1,728.073,728.123,226.059,2,
5,20,0.317857,1,895.469,896.565,250.473,132,
5,22,0.00370159,1,659.173,659.173,197.993,1,
6,3,0.00289745,1,571.626,571.626,176.851,1,
6,2,0.0232446,1,867.432,867.454,269.009,12,
6,5,0.00359927,1,665.461,665.461,179.298,1,
6,4,0.00396035,1,713.708,713.708,201.481,1,
5,25,0.00232658,1,526.359,526.359,144.639,1,
5,23,0.122536,1,915.516,915.991,256.605,24,
5,24,0.142993,1,681.981,682.043,170.427,87,
6,1,0.841803,1,850.779,851.564,321.679,231,
5,16,1.92078,1,575.539,575.981,142.212,2359,
6,8,0.00414336,1,591.835,591.835,255.191,1,
6,6,0.00445303,1,763.742,763.742,228.345,1,
6,11,0.00192786,1,483.582,483.582,156.319,1,
6,13,0.00541823,1,838.841,838.841,285.841,1,
6,7,0.06791,1,741.299,741.431,195.307,41,
6,10,0.454221,1,691.256,691.343,204.413,10,
6,15,0.0038658,1,708.656,708.656,237.509,1,
6,19,0.00994719,1,676.215,676.237,136.389,8,
6,17,0.00770831,1,1042.31,1042.31,259.069,1,
6,14,0.0112363,1,1047.61,1047.62,233.993,2,
6,18,0.0255138,1,425.329,425.43,150.456,40,
6,22,0.00533016,1,737.115,737.115,197.993,1,
6,21,0.0708461,1,619.856,619.961,185.603,39,
6,12,1.55676,1,994.059,994.629,265.986,115,
6,25,0.00389862,1,727.462,727.462,201.102,1,
7,3,0.00435802,1,831.063,831.063,259.437,1,
7,5,0.00370159,1,724.692,724.692,179.298,1,
7,4,0.00586472,1,939.471,939.471,225.763,1,
